#Mean	218.812
#Median	192
#Mode	178
#STDev	102.967
#PercentOfPairs	100.000
#InsertSize	Count
30	1
34	1
39	1
49	2
51	1
53	1
54	4
55	3
56	1
57	2
58	1
59	3
60	2
61	1
62	2
63	3
64	4
65	2
66	3
67	9
68	11
69	4
70	7
71	9
72	11
73	11
74	10
75	11
76	13
77	14
78	13
79	17
80	18
81	17
82	23
83	27
84	25
85	25
86	27
87	33
88	24
89	29
90	46
91	37
92	42
93	42
94	40
95	50
96	36
97	52
98	37
99	52
100	63
101	62
102	70
103	70
104	53
105	70
106	93
107	85
108	67
109	79
110	82
111	68
112	86
113	96
114	103
115	108
116	92
117	96
118	111
119	106
120	105
121	110
122	106
123	106
124	116
125	116
126	131
127	135
128	136
129	123
130	139
131	145
132	122
133	131
134	123
135	113
136	133
137	131
138	121
139	155
140	125
141	134
142	136
143	150
144	141
145	141
146	138
147	150
148	147
149	134
150	132
151	160
152	148
153	146
154	162
155	160
156	149
157	158
158	154
159	143
160	154
161	147
162	131
163	143
164	138
165	146
166	151
167	155
168	145
169	155
170	121
171	138
172	160
173	154
174	123
175	142
176	136
177	146
178	164
179	161
180	133
181	136
182	126
183	109
184	128
185	142
186	144
187	157
188	125
189	144
190	118
191	124
192	118
193	140
194	124
195	106
196	111
197	126
198	106
199	131
200	116
201	119
202	105
203	124
204	105
205	118
206	122
207	101
208	113
209	110
210	123
211	87
212	106
213	117
214	133
215	89
216	117
217	94
218	115
219	102
220	83
221	96
222	82
223	109
224	101
225	84
226	83
227	92
228	79
229	88
230	98
231	80
232	92
233	88
234	89
235	76
236	89
237	81
238	86
239	83
240	94
241	85
242	93
243	79
244	91
245	62
246	64
247	74
248	82
249	57
250	70
251	74
252	70
253	59
254	66
255	68
256	57
257	66
258	72
259	66
260	77
261	63
262	64
263	61
264	58
265	59
266	60
267	57
268	52
269	52
270	67
271	42
272	57
273	59
274	44
275	62
276	43
277	50
278	55
279	41
280	54
281	49
282	41
283	52
284	57
285	34
286	33
287	54
288	43
289	41
290	41
291	47
292	43
293	35
294	42
295	40
296	45
297	45
298	45
299	39
300	39
301	32
302	35
303	33
304	32
305	44
306	34
307	41
308	29
309	35
310	37
311	31
312	37
313	33
314	29
315	28
316	21
317	39
318	31
319	32
320	29
321	22
322	34
323	28
324	24
325	25
326	31
327	33
328	33
329	23
330	31
331	23
332	21
333	23
334	29
335	20
336	26
337	28
338	24
339	21
340	26
341	38
342	27
343	19
344	33
345	25
346	20
347	36
348	28
349	29
350	29
351	23
352	20
353	21
354	18
355	27
356	17
357	27
358	25
359	25
360	22
361	19
362	12
363	31
364	25
365	19
366	19
367	14
368	20
369	18
370	24
371	22
372	21
373	24
374	22
375	24
376	19
377	13
378	22
379	17
380	14
381	16
382	20
383	20
384	16
385	17
386	16
387	21
388	16
389	20
390	15
391	15
392	17
393	21
394	20
395	19
396	15
397	18
398	19
399	17
400	15
401	19
402	21
403	13
404	17
405	13
406	13
407	13
408	22
409	23
410	11
411	11
412	20
413	15
414	10
415	16
416	10
417	11
418	9
419	12
420	14
421	7
422	16
423	17
424	15
425	17
426	7
427	14
428	10
429	14
430	13
431	3
432	11
433	15
434	13
435	10
436	11
437	5
438	10
439	16
440	14
441	14
442	7
443	12
444	14
445	8
446	9
447	10
448	16
449	8
450	11
451	15
452	9
453	6
454	6
455	8
456	11
457	12
458	12
459	8
460	10
461	8
462	9
463	13
464	10
465	15
466	10
467	7
468	8
469	9
470	9
471	10
472	4
473	10
474	6
475	9
476	4
477	4
478	6
479	6
480	7
481	7
482	13
483	4
484	12
485	4
486	6
487	6
488	9
489	7
490	10
491	7
492	5
493	9
494	3
495	4
496	2
497	6
498	8
499	9
500	7
501	3
502	8
503	7
504	5
505	8
506	9
507	9
508	8
509	7
510	3
511	6
512	8
513	9
514	8
515	6
516	6
517	9
518	4
519	5
520	8
521	6
522	7
523	6
524	8
525	6
526	8
527	5
528	4
529	6
530	3
531	4
532	5
533	14
534	6
535	3
536	3
537	3
538	7
539	3
540	8
541	2
542	5
543	6
544	5
545	2
546	6
547	4
548	9
549	3
550	5
551	4
552	5
553	2
554	8
555	7
556	8
557	2
558	2
559	9
560	3
561	4
562	9
563	4
564	5
565	7
566	4
567	4
568	4
569	7
570	6
571	5
572	8
573	1
574	2
575	6
576	7
577	10
578	6
579	5
580	4
581	4
582	5
583	1
584	5
585	2
586	1
587	5
588	2
589	4
590	5
591	2
592	4
593	5
594	2
595	3
596	2
597	3
598	4
599	2
600	7
601	1
602	6
603	1
604	2
605	3
606	4
607	2
608	5
609	5
610	3
611	5
612	1
613	1
614	8
615	3
616	1
617	1
618	3
620	3
621	2
622	1
623	2
624	5
625	3
626	4
627	3
628	1
629	1
630	2
631	2
632	2
633	2
637	1
638	1
639	2
641	2
642	2
643	2
645	1
646	3
647	1
648	1
649	1
650	3
652	1
655	2
658	2
659	1
660	1
664	1
673	1
681	1
702	1
704	1
707	1
710	1
714	1
719	1
750	1
762	1
765	1
766	1
804	1
811	1
828	1
842	1
846	1
877	1
890	1
892	1
911	1
913	1
926	1
944	1
957	1
995	1
