#Mean	234.811
#Median	223
#Mode	191
#STDev	87.513
#PercentOfPairs	100.000
#InsertSize	Count
35	1
36	1
38	1
40	1
43	1
44	2
46	1
47	1
49	2
52	1
53	1
54	1
55	4
56	4
57	4
58	3
59	2
60	2
61	2
62	7
63	10
64	6
65	8
66	3
67	7
68	6
69	9
70	10
71	5
72	11
73	13
74	11
75	15
76	12
77	21
78	17
79	7
80	23
81	18
82	18
83	21
84	21
85	16
86	25
87	27
88	26
89	23
90	33
91	26
92	25
93	29
94	27
95	31
96	22
97	26
98	49
99	40
100	40
101	50
102	35
103	47
104	35
105	35
106	38
107	49
108	54
109	38
110	53
111	48
112	57
113	61
114	56
115	58
116	64
117	63
118	53
119	60
120	65
121	67
122	69
123	64
124	70
125	58
126	84
127	54
128	61
129	62
130	66
131	78
132	90
133	91
134	87
135	83
136	80
137	70
138	73
139	96
140	78
141	103
142	78
143	81
144	81
145	81
146	99
147	83
148	93
149	72
150	106
151	111
152	88
153	84
154	98
155	92
156	112
157	112
158	119
159	99
160	91
161	99
162	107
163	121
164	133
165	91
166	83
167	104
168	99
169	122
170	90
171	125
172	113
173	99
174	122
175	109
176	104
177	106
178	123
179	108
180	118
181	111
182	116
183	106
184	131
185	113
186	116
187	109
188	111
189	125
190	120
191	152
192	122
193	132
194	121
195	116
196	120
197	123
198	130
199	120
200	119
201	115
202	122
203	132
204	122
205	115
206	130
207	114
208	112
209	109
210	136
211	95
212	124
213	123
214	117
215	117
216	133
217	132
218	126
219	133
220	116
221	92
222	113
223	124
224	85
225	102
226	124
227	105
228	111
229	119
230	117
231	109
232	109
233	110
234	92
235	111
236	101
237	110
238	116
239	102
240	110
241	110
242	96
243	91
244	97
245	98
246	95
247	97
248	115
249	116
250	121
251	93
252	102
253	93
254	106
255	97
256	116
257	77
258	90
259	96
260	96
261	80
262	86
263	84
264	104
265	85
266	105
267	91
268	90
269	102
270	95
271	101
272	84
273	81
274	90
275	91
276	78
277	88
278	93
279	92
280	74
281	64
282	70
283	69
284	71
285	68
286	84
287	83
288	66
289	72
290	78
291	70
292	74
293	81
294	70
295	65
296	60
297	74
298	65
299	84
300	67
301	79
302	68
303	63
304	62
305	70
306	69
307	63
308	59
309	62
310	65
311	57
312	56
313	56
314	49
315	62
316	55
317	57
318	58
319	55
320	47
321	55
322	54
323	48
324	57
325	47
326	54
327	53
328	57
329	79
330	38
331	53
332	48
333	64
334	40
335	38
336	50
337	52
338	57
339	51
340	42
341	40
342	32
343	43
344	48
345	43
346	51
347	39
348	35
349	52
350	38
351	30
352	33
353	36
354	40
355	37
356	38
357	44
358	36
359	27
360	30
361	38
362	39
363	36
364	35
365	31
366	38
367	32
368	39
369	20
370	29
371	29
372	41
373	45
374	29
375	23
376	27
377	31
378	30
379	32
380	22
381	20
382	24
383	22
384	18
385	31
386	27
387	23
388	27
389	21
390	20
391	25
392	9
393	23
394	31
395	25
396	21
397	16
398	24
399	23
400	17
401	15
402	19
403	28
404	18
405	25
406	9
407	22
408	23
409	18
410	11
411	24
412	15
413	13
414	14
415	12
416	19
417	13
418	14
419	14
420	21
421	15
422	20
423	10
424	13
425	16
426	16
427	17
428	11
429	15
430	16
431	17
432	17
433	14
434	22
435	15
436	18
437	15
438	16
439	13
440	7
441	13
442	7
443	14
444	6
445	11
446	11
447	8
448	12
449	11
450	12
451	11
452	9
453	14
454	12
455	10
456	4
457	6
458	6
459	13
460	11
461	7
462	15
463	5
464	4
465	4
466	5
467	9
468	13
469	8
470	13
471	6
472	10
473	4
474	9
475	4
476	5
477	9
478	7
479	7
480	2
481	6
482	5
483	3
484	6
485	4
486	6
487	3
488	11
489	3
490	3
491	10
492	10
493	4
494	3
495	2
496	4
497	6
498	5
499	4
500	3
501	6
502	5
503	2
504	4
505	3
506	7
507	5
508	4
509	1
510	2
511	4
512	1
513	1
514	2
515	3
516	3
517	1
518	3
519	4
520	2
521	1
522	3
523	2
524	2
525	4
526	2
527	3
529	1
530	2
531	1
532	1
533	3
534	1
535	1
536	4
538	3
544	2
545	1
546	1
547	1
548	1
552	2
553	1
554	1
556	3
557	1
559	1
560	1
565	1
571	1
573	1
588	1
592	1
