#Mean	250.357
#Median	222
#Mode	185
#STDev	107.271
#PercentOfPairs	100.000
#InsertSize	Count
61	1
63	1
66	1
68	1
71	1
73	3
75	1
76	2
77	1
78	2
79	1
80	1
81	4
82	6
83	8
84	6
85	3
86	11
87	7
88	6
89	8
90	11
91	12
92	12
93	11
94	8
95	17
96	17
97	17
98	25
99	25
100	23
101	21
102	33
103	34
104	23
105	25
106	44
107	38
108	51
109	37
110	47
111	54
112	46
113	41
114	43
115	49
116	56
117	45
118	57
119	55
120	69
121	58
122	66
123	75
124	79
125	82
126	84
127	79
128	84
129	85
130	76
131	94
132	84
133	79
134	99
135	92
136	93
137	106
138	76
139	98
140	98
141	89
142	99
143	103
144	97
145	101
146	98
147	120
148	98
149	106
150	125
151	107
152	108
153	105
154	117
155	103
156	130
157	120
158	138
159	110
160	119
161	127
162	117
163	119
164	117
165	136
166	127
167	116
168	128
169	120
170	98
171	120
172	109
173	143
174	131
175	139
176	144
177	129
178	127
179	123
180	132
181	141
182	122
183	140
184	126
185	155
186	145
187	123
188	124
189	142
190	116
191	128
192	124
193	132
194	129
195	123
196	109
197	124
198	116
199	130
200	130
201	115
202	120
203	134
204	130
205	121
206	118
207	109
208	128
209	109
210	109
211	116
212	103
213	109
214	137
215	104
216	114
217	103
218	86
219	101
220	99
221	104
222	105
223	115
224	112
225	107
226	102
227	91
228	108
229	81
230	113
231	73
232	91
233	97
234	98
235	93
236	83
237	80
238	106
239	94
240	98
241	80
242	84
243	79
244	79
245	75
246	74
247	91
248	73
249	71
250	83
251	86
252	89
253	79
254	77
255	74
256	88
257	65
258	83
259	93
260	82
261	74
262	78
263	77
264	74
265	67
266	86
267	56
268	72
269	62
270	62
271	58
272	52
273	63
274	63
275	48
276	57
277	60
278	65
279	76
280	64
281	55
282	58
283	64
284	59
285	41
286	62
287	70
288	57
289	40
290	61
291	63
292	51
293	62
294	56
295	60
296	65
297	52
298	63
299	58
300	60
301	54
302	55
303	60
304	55
305	48
306	51
307	62
308	52
309	46
310	55
311	63
312	60
313	46
314	56
315	61
316	52
317	53
318	42
319	48
320	53
321	49
322	51
323	41
324	51
325	42
326	55
327	43
328	39
329	40
330	51
331	35
332	47
333	49
334	41
335	48
336	36
337	33
338	41
339	38
340	35
341	44
342	39
343	46
344	45
345	48
346	40
347	44
348	42
349	32
350	44
351	42
352	45
353	33
354	40
355	27
356	25
357	40
358	41
359	34
360	40
361	39
362	33
363	33
364	35
365	39
366	31
367	35
368	35
369	33
370	34
371	30
372	29
373	45
374	32
375	30
376	29
377	26
378	26
379	27
380	33
381	29
382	33
383	27
384	42
385	28
386	33
387	47
388	26
389	28
390	30
391	45
392	29
393	24
394	22
395	29
396	26
397	30
398	29
399	22
400	38
401	28
402	19
403	24
404	22
405	20
406	27
407	26
408	22
409	17
410	28
411	16
412	33
413	31
414	29
415	28
416	20
417	31
418	28
419	26
420	25
421	20
422	19
423	26
424	20
425	19
426	22
427	25
428	25
429	21
430	29
431	22
432	21
433	18
434	19
435	27
436	23
437	21
438	21
439	27
440	23
441	11
442	25
443	15
444	23
445	23
446	13
447	17
448	21
449	23
450	14
451	18
452	21
453	21
454	23
455	11
456	13
457	22
458	16
459	21
460	19
461	17
462	22
463	17
464	17
465	15
466	12
467	13
468	20
469	7
470	20
471	20
472	12
473	21
474	18
475	18
476	14
477	19
478	17
479	16
480	19
481	22
482	9
483	17
484	19
485	10
486	14
487	9
488	9
489	13
490	18
491	15
492	18
493	18
494	25
495	12
496	18
497	13
498	12
499	9
500	13
501	9
502	18
503	15
504	15
505	10
506	7
507	9
508	13
509	10
510	18
511	19
512	11
513	15
514	13
515	13
516	5
517	13
518	16
519	11
520	10
521	18
522	15
523	12
524	15
525	12
526	12
527	8
528	16
529	13
530	10
531	10
532	6
533	12
534	10
535	10
536	10
537	6
538	11
539	9
540	12
541	8
542	7
543	7
544	5
545	9
546	11
547	6
548	8
549	8
550	8
551	6
552	6
553	2
554	4
555	5
556	8
557	5
558	6
559	3
560	8
561	5
562	5
563	5
564	7
565	5
566	7
567	5
568	5
569	6
570	2
571	5
572	3
573	4
574	2
575	4
576	3
577	3
578	2
579	5
580	5
581	3
582	6
583	1
584	2
585	1
586	4
587	1
588	2
589	3
590	3
591	4
592	2
593	4
594	2
596	1
597	2
598	2
599	3
600	2
602	2
603	1
605	2
606	2
608	1
610	1
616	2
629	1
644	1
650	1
651	1
663	2
673	1
676	1
682	1
693	1
703	1
710	1
711	1
732	1
736	1
738	1
748	1
779	1
783	1
787	1
788	1
792	1
805	1
813	1
817	1
825	1
827	1
834	1
872	1
884	1
887	1
893	1
915	1
938	1
946	1
968	1
977	1
989	1
