#Mean	312.779
#Median	310
#Mode	239
#STDev	111.712
#PercentOfPairs	100.000
#InsertSize	Count
32	1
43	1
44	1
46	1
48	2
52	1
53	1
54	1
56	2
57	3
58	3
59	1
60	5
61	2
62	1
63	1
64	3
65	2
66	2
67	5
68	6
69	3
70	3
71	4
72	4
73	3
74	7
75	3
76	7
77	5
78	9
79	8
80	11
81	8
82	2
83	6
84	13
85	8
86	11
87	11
88	18
89	11
90	17
91	12
92	14
93	17
94	11
95	17
96	14
97	19
98	19
99	20
100	24
101	16
102	27
103	18
104	23
105	22
106	13
107	26
108	27
109	22
110	28
111	22
112	24
113	30
114	26
115	34
116	23
117	27
118	34
119	21
120	26
121	36
122	25
123	40
124	37
125	32
126	28
127	32
128	35
129	27
130	36
131	36
132	28
133	43
134	35
135	33
136	29
137	33
138	31
139	43
140	51
141	31
142	34
143	34
144	43
145	35
146	24
147	33
148	43
149	47
150	33
151	42
152	25
153	39
154	61
155	43
156	36
157	39
158	39
159	46
160	45
161	42
162	45
163	38
164	50
165	47
166	48
167	43
168	48
169	50
170	47
171	46
172	54
173	60
174	58
175	52
176	50
177	53
178	63
179	42
180	49
181	61
182	51
183	60
184	62
185	44
186	57
187	64
188	58
189	62
190	46
191	66
192	42
193	58
194	59
195	53
196	67
197	49
198	57
199	55
200	62
201	59
202	61
203	70
204	63
205	73
206	64
207	54
208	65
209	66
210	59
211	74
212	73
213	66
214	77
215	51
216	68
217	80
218	67
219	75
220	74
221	58
222	63
223	57
224	63
225	68
226	57
227	62
228	62
229	66
230	82
231	78
232	73
233	66
234	74
235	74
236	66
237	69
238	76
239	110
240	71
241	71
242	81
243	59
244	75
245	71
246	67
247	88
248	72
249	71
250	82
251	70
252	72
253	63
254	73
255	78
256	72
257	86
258	98
259	68
260	94
261	72
262	79
263	71
264	73
265	65
266	63
267	79
268	69
269	78
270	84
271	89
272	55
273	85
274	82
275	79
276	75
277	61
278	94
279	91
280	82
281	65
282	78
283	64
284	85
285	82
286	76
287	97
288	74
289	64
290	81
291	79
292	76
293	60
294	78
295	89
296	92
297	84
298	72
299	87
300	70
301	76
302	78
303	83
304	66
305	71
306	95
307	92
308	66
309	80
310	83
311	85
312	84
313	101
314	78
315	72
316	74
317	76
318	77
319	80
320	72
321	80
322	69
323	80
324	78
325	71
326	71
327	76
328	71
329	71
330	89
331	67
332	89
333	81
334	76
335	83
336	75
337	80
338	90
339	68
340	72
341	63
342	74
343	79
344	91
345	76
346	71
347	73
348	72
349	71
350	73
351	81
352	81
353	85
354	95
355	69
356	65
357	60
358	75
359	77
360	59
361	100
362	68
363	64
364	74
365	52
366	81
367	62
368	69
369	65
370	65
371	59
372	68
373	78
374	62
375	57
376	68
377	69
378	69
379	62
380	69
381	77
382	76
383	61
384	67
385	49
386	78
387	73
388	69
389	55
390	85
391	66
392	60
393	71
394	63
395	61
396	61
397	51
398	60
399	62
400	57
401	66
402	63
403	56
404	84
405	49
406	50
407	74
408	64
409	57
410	48
411	48
412	47
413	52
414	50
415	59
416	42
417	46
418	62
419	48
420	53
421	74
422	55
423	65
424	51
425	50
426	57
427	57
428	45
429	68
430	51
431	59
432	55
433	67
434	60
435	52
436	54
437	56
438	67
439	61
440	49
441	40
442	41
443	46
444	58
445	50
446	46
447	40
448	48
449	42
450	45
451	37
452	51
453	53
454	52
455	41
456	56
457	47
458	52
459	43
460	38
461	47
462	49
463	33
464	49
465	47
466	54
467	42
468	48
469	40
470	58
471	47
472	41
473	38
474	35
475	49
476	37
477	40
478	55
479	40
480	39
481	48
482	28
483	38
484	30
485	49
486	36
487	43
488	32
489	41
490	39
491	38
492	35
493	32
494	28
495	38
496	35
497	28
498	26
499	24
500	44
501	34
502	31
503	25
504	26
505	29
506	26
507	27
508	28
509	32
510	34
511	31
512	28
513	31
514	23
515	27
516	19
517	26
518	25
519	22
520	20
521	19
522	17
523	25
524	22
525	19
526	27
527	26
528	21
529	22
530	24
531	28
532	12
533	20
534	15
535	14
536	9
537	16
538	18
539	11
540	6
541	15
542	15
543	23
544	13
545	14
546	12
547	9
548	12
549	14
550	8
551	11
552	8
553	8
554	6
555	12
556	6
557	7
558	1
559	9
560	5
561	7
562	7
563	11
564	3
565	8
566	1
568	2
569	2
570	2
571	2
572	2
573	6
574	4
575	1
576	2
578	4
579	1
580	2
581	1
582	1
583	1
584	1
585	1
587	2
589	1
591	1
595	1
598	1
599	1
603	1
605	1
606	1
610	1
613	2
632	1
643	1
647	1
674	1
719	1
