#Mean	300.340
#Median	283
#Mode	266
#STDev	111.031
#PercentOfPairs	100.000
#InsertSize	Count
33	1
38	1
49	1
50	1
51	1
53	1
54	1
57	2
58	1
61	1
64	1
66	1
68	2
70	1
72	1
73	2
74	2
75	3
76	2
78	1
79	3
80	2
82	2
83	2
84	2
86	4
87	3
88	3
90	4
91	4
92	3
93	3
94	9
95	2
96	7
97	7
98	11
99	3
100	12
101	13
102	8
103	7
104	15
105	8
106	8
107	11
108	11
109	5
110	12
111	7
112	20
113	8
114	20
115	25
116	26
117	20
118	25
119	19
120	27
121	14
122	24
123	21
124	37
125	27
126	15
127	24
128	26
129	25
130	18
131	31
132	36
133	39
134	28
135	25
136	40
137	40
138	43
139	29
140	33
141	37
142	34
143	38
144	48
145	40
146	45
147	51
148	56
149	48
150	61
151	49
152	47
153	56
154	46
155	60
156	50
157	70
158	70
159	64
160	71
161	51
162	52
163	63
164	59
165	65
166	60
167	61
168	53
169	75
170	51
171	60
172	70
173	71
174	67
175	57
176	59
177	61
178	67
179	70
180	61
181	78
182	71
183	77
184	89
185	79
186	67
187	80
188	77
189	79
190	91
191	101
192	90
193	86
194	80
195	70
196	96
197	78
198	93
199	89
200	73
201	72
202	91
203	84
204	83
205	85
206	91
207	94
208	76
209	97
210	87
211	88
212	92
213	101
214	81
215	97
216	101
217	113
218	97
219	84
220	83
221	75
222	77
223	103
224	77
225	96
226	99
227	102
228	76
229	108
230	94
231	94
232	113
233	96
234	80
235	70
236	85
237	105
238	104
239	96
240	89
241	82
242	92
243	90
244	103
245	99
246	72
247	106
248	79
249	100
250	88
251	91
252	100
253	72
254	108
255	101
256	109
257	95
258	98
259	96
260	98
261	101
262	98
263	97
264	84
265	87
266	114
267	108
268	78
269	106
270	96
271	98
272	87
273	80
274	95
275	91
276	98
277	94
278	81
279	87
280	81
281	76
282	89
283	85
284	97
285	98
286	76
287	73
288	86
289	87
290	68
291	75
292	89
293	89
294	96
295	92
296	81
297	64
298	85
299	84
300	81
301	69
302	83
303	79
304	87
305	70
306	84
307	74
308	69
309	90
310	83
311	65
312	79
313	59
314	83
315	79
316	64
317	77
318	71
319	74
320	61
321	88
322	69
323	84
324	72
325	75
326	84
327	74
328	84
329	62
330	66
331	79
332	62
333	88
334	69
335	65
336	67
337	70
338	71
339	67
340	68
341	79
342	52
343	70
344	60
345	67
346	73
347	72
348	66
349	71
350	71
351	38
352	65
353	69
354	53
355	71
356	61
357	64
358	66
359	50
360	47
361	56
362	61
363	63
364	64
365	50
366	62
367	62
368	53
369	51
370	61
371	55
372	50
373	59
374	59
375	47
376	64
377	65
378	49
379	52
380	59
381	51
382	54
383	41
384	51
385	54
386	47
387	48
388	45
389	56
390	47
391	60
392	45
393	61
394	45
395	44
396	44
397	50
398	54
399	56
400	48
401	55
402	56
403	44
404	51
405	41
406	40
407	56
408	35
409	30
410	47
411	47
412	44
413	35
414	36
415	37
416	39
417	47
418	33
419	45
420	34
421	29
422	28
423	28
424	51
425	47
426	36
427	45
428	28
429	24
430	41
431	44
432	51
433	44
434	41
435	36
436	32
437	32
438	30
439	31
440	44
441	29
442	34
443	39
444	35
445	39
446	39
447	37
448	46
449	35
450	28
451	29
452	36
453	33
454	23
455	28
456	17
457	25
458	23
459	24
460	22
461	30
462	29
463	32
464	38
465	30
466	29
467	21
468	30
469	30
470	19
471	28
472	21
473	25
474	29
475	39
476	35
477	27
478	28
479	10
480	25
481	21
482	23
483	24
484	30
485	20
486	26
487	21
488	21
489	24
490	31
491	22
492	28
493	24
494	14
495	20
496	18
497	18
498	19
499	23
500	24
501	16
502	22
503	20
504	22
505	25
506	21
507	22
508	11
509	18
510	20
511	19
512	14
513	14
514	23
515	22
516	15
517	18
518	22
519	22
520	14
521	19
522	17
523	14
524	16
525	18
526	24
527	15
528	18
529	16
530	15
531	19
532	18
533	23
534	19
535	15
536	9
537	14
538	17
539	11
540	15
541	20
542	13
543	14
544	13
545	14
546	17
547	15
548	14
549	10
550	14
551	10
552	10
553	12
554	5
555	15
556	10
557	8
558	8
559	13
560	13
561	8
562	11
563	16
564	7
565	8
566	15
567	11
568	10
569	16
570	18
571	11
572	10
573	16
574	15
575	8
576	3
577	6
578	5
579	7
580	9
581	9
582	5
583	10
584	19
585	9
586	5
587	5
588	9
589	7
590	6
591	4
592	6
593	5
594	5
595	5
596	11
597	3
598	10
599	9
600	3
601	4
602	2
603	10
604	7
605	3
606	4
607	6
608	4
609	5
610	5
611	4
612	6
613	3
614	3
615	5
616	5
617	3
618	3
619	3
620	3
621	3
622	6
623	2
624	6
625	3
626	2
627	6
628	4
629	3
630	2
631	2
632	2
633	2
634	3
635	2
636	1
637	3
638	2
639	2
640	2
641	2
642	2
643	1
644	1
645	1
647	1
648	3
649	2
651	1
654	1
655	1
660	3
662	1
665	1
668	1
672	2
673	1
677	1
681	1
