#Mean	253.852
#Median	219
#Mode	168
#STDev	108.136
#PercentOfPairs	100.000
#InsertSize	Count
41	2
52	1
58	1
61	2
63	1
64	1
68	2
69	2
72	1
75	1
78	3
81	2
82	1
83	4
84	5
85	5
86	7
87	4
88	1
89	3
90	8
91	8
92	9
93	13
94	8
95	10
96	20
97	12
98	13
99	15
100	12
101	15
102	16
103	25
104	30
105	21
106	30
107	43
108	34
109	35
110	26
111	26
112	26
113	42
114	38
115	36
116	35
117	34
118	44
119	39
120	41
121	53
122	46
123	49
124	37
125	55
126	51
127	58
128	57
129	54
130	63
131	56
132	70
133	65
134	53
135	65
136	65
137	65
138	64
139	68
140	66
141	70
142	75
143	76
144	65
145	74
146	67
147	73
148	81
149	79
150	96
151	82
152	110
153	119
154	110
155	118
156	102
157	122
158	140
159	133
160	141
161	162
162	138
163	178
164	175
165	187
166	170
167	180
168	199
169	190
170	185
171	193
172	189
173	167
174	166
175	186
176	150
177	154
178	143
179	164
180	172
181	180
182	162
183	156
184	183
185	178
186	152
187	161
188	147
189	161
190	148
191	157
192	136
193	158
194	130
195	132
196	133
197	141
198	157
199	123
200	126
201	115
202	121
203	124
204	134
205	118
206	114
207	122
208	126
209	123
210	110
211	115
212	113
213	116
214	114
215	95
216	95
217	98
218	108
219	111
220	95
221	80
222	93
223	101
224	81
225	91
226	93
227	75
228	101
229	86
230	95
231	88
232	76
233	104
234	65
235	97
236	71
237	73
238	76
239	65
240	92
241	75
242	58
243	79
244	65
245	73
246	71
247	76
248	63
249	66
250	68
251	81
252	72
253	67
254	69
255	58
256	59
257	70
258	56
259	72
260	61
261	53
262	73
263	49
264	73
265	70
266	62
267	64
268	57
269	70
270	55
271	66
272	71
273	56
274	50
275	62
276	44
277	52
278	46
279	45
280	48
281	52
282	41
283	51
284	56
285	51
286	40
287	54
288	59
289	55
290	49
291	49
292	59
293	57
294	53
295	40
296	50
297	58
298	43
299	51
300	65
301	49
302	47
303	40
304	52
305	52
306	65
307	54
308	57
309	40
310	43
311	57
312	45
313	45
314	49
315	50
316	43
317	54
318	50
319	37
320	46
321	52
322	45
323	36
324	41
325	53
326	40
327	43
328	28
329	50
330	52
331	44
332	53
333	41
334	38
335	52
336	41
337	31
338	46
339	54
340	49
341	53
342	52
343	59
344	46
345	40
346	48
347	42
348	46
349	53
350	48
351	43
352	58
353	42
354	42
355	41
356	56
357	54
358	53
359	50
360	58
361	49
362	58
363	57
364	39
365	47
366	43
367	45
368	42
369	52
370	45
371	48
372	31
373	42
374	47
375	42
376	39
377	45
378	48
379	40
380	50
381	38
382	41
383	36
384	36
385	34
386	27
387	42
388	35
389	36
390	39
391	39
392	38
393	37
394	31
395	36
396	33
397	31
398	42
399	36
400	32
401	32
402	34
403	23
404	27
405	27
406	23
407	29
408	35
409	28
410	25
411	25
412	32
413	23
414	25
415	20
416	31
417	31
418	25
419	24
420	33
421	26
422	14
423	32
424	20
425	23
426	18
427	22
428	15
429	23
430	18
431	18
432	21
433	19
434	16
435	19
436	15
437	19
438	12
439	21
440	14
441	17
442	15
443	17
444	19
445	13
446	18
447	15
448	14
449	19
450	14
451	14
452	13
453	15
454	8
455	17
456	13
457	22
458	16
459	14
460	18
461	26
462	19
463	18
464	14
465	14
466	8
467	19
468	24
469	13
470	17
471	15
472	6
473	12
474	11
475	18
476	8
477	15
478	16
479	9
480	9
481	18
482	17
483	16
484	12
485	18
486	11
487	16
488	7
489	9
490	11
491	10
492	13
493	12
494	20
495	10
496	11
497	17
498	15
499	15
500	14
501	18
502	14
503	10
504	12
505	15
506	15
507	17
508	10
509	9
510	14
511	17
512	11
513	9
514	8
515	15
516	13
517	18
518	15
519	13
520	13
521	16
522	11
523	14
524	8
525	7
526	7
527	17
528	12
529	10
530	13
531	9
532	20
533	9
534	7
535	6
536	7
537	12
538	5
539	14
540	8
541	15
542	7
543	6
544	12
545	9
546	7
547	10
548	11
549	9
550	3
551	8
552	9
553	10
554	7
555	8
556	5
557	8
558	5
559	6
560	11
561	6
562	7
563	7
564	9
565	10
566	7
567	9
568	5
569	7
570	5
571	5
572	5
573	3
574	4
575	5
576	6
577	5
578	4
579	5
580	3
581	2
582	4
583	3
584	5
585	1
586	3
587	1
588	4
589	3
590	5
591	2
592	3
593	1
594	2
596	2
597	1
598	2
600	1
603	1
605	1
606	1
609	2
610	1
624	1
627	1
641	1
650	1
663	1
667	1
675	2
677	1
707	1
710	1
717	1
720	1
721	2
722	2
734	1
736	1
740	1
745	1
747	1
752	1
775	1
782	1
786	2
795	1
796	1
807	1
813	1
816	1
827	1
833	1
842	1
850	1
852	1
857	1
880	1
890	1
899	1
904	1
905	1
908	1
921	1
923	1
925	1
930	1
932	1
941	2
943	1
954	1
957	1
958	1
985	1
991	1
999	1
