#Mean	227.054
#Median	208
#Mode	190
#STDev	89.281
#PercentOfPairs	100.000
#InsertSize	Count
39	1
44	1
49	1
52	1
53	3
58	2
64	1
65	1
66	1
68	1
69	3
70	2
71	3
73	1
74	3
75	2
76	2
77	4
78	6
79	4
80	6
81	5
82	6
83	3
84	13
85	9
86	11
87	14
88	5
89	13
90	12
91	12
92	17
93	21
94	21
95	27
96	30
97	23
98	31
99	25
100	38
101	41
102	34
103	46
104	35
105	51
106	50
107	39
108	51
109	59
110	58
111	65
112	62
113	44
114	73
115	74
116	69
117	73
118	81
119	77
120	75
121	78
122	80
123	75
124	88
125	73
126	95
127	87
128	100
129	88
130	115
131	91
132	109
133	104
134	107
135	120
136	116
137	118
138	116
139	97
140	128
141	119
142	95
143	119
144	116
145	123
146	122
147	131
148	125
149	126
150	112
151	143
152	156
153	128
154	129
155	134
156	132
157	136
158	116
159	143
160	135
161	118
162	149
163	151
164	145
165	141
166	142
167	135
168	121
169	141
170	132
171	136
172	154
173	152
174	147
175	135
176	127
177	127
178	150
179	138
180	152
181	155
182	154
183	140
184	130
185	127
186	144
187	136
188	134
189	127
190	161
191	138
192	154
193	135
194	114
195	132
196	144
197	121
198	143
199	149
200	122
201	140
202	114
203	112
204	141
205	111
206	120
207	133
208	133
209	96
210	137
211	122
212	120
213	133
214	130
215	118
216	119
217	125
218	106
219	100
220	116
221	111
222	101
223	123
224	99
225	113
226	105
227	110
228	110
229	87
230	80
231	91
232	133
233	83
234	107
235	118
236	86
237	96
238	99
239	92
240	76
241	111
242	91
243	88
244	82
245	83
246	89
247	96
248	70
249	95
250	88
251	94
252	95
253	83
254	85
255	100
256	97
257	67
258	93
259	105
260	71
261	86
262	81
263	81
264	79
265	92
266	73
267	82
268	87
269	72
270	68
271	60
272	60
273	78
274	65
275	61
276	61
277	76
278	63
279	62
280	63
281	71
282	61
283	60
284	56
285	64
286	64
287	77
288	63
289	56
290	50
291	60
292	69
293	63
294	54
295	57
296	59
297	57
298	51
299	43
300	47
301	66
302	43
303	67
304	51
305	29
306	57
307	50
308	42
309	40
310	59
311	47
312	45
313	50
314	47
315	49
316	50
317	25
318	31
319	25
320	30
321	35
322	49
323	44
324	55
325	42
326	52
327	55
328	48
329	27
330	40
331	31
332	34
333	40
334	37
335	45
336	38
337	32
338	37
339	47
340	36
341	36
342	38
343	45
344	37
345	29
346	25
347	32
348	31
349	23
350	27
351	32
352	54
353	33
354	22
355	33
356	24
357	35
358	19
359	25
360	29
361	30
362	33
363	33
364	28
365	29
366	32
367	33
368	24
369	20
370	14
371	30
372	16
373	29
374	22
375	21
376	24
377	19
378	15
379	28
380	20
381	26
382	21
383	28
384	12
385	16
386	25
387	23
388	16
389	26
390	18
391	17
392	21
393	19
394	20
395	15
396	25
397	16
398	24
399	21
400	18
401	23
402	23
403	20
404	17
405	24
406	12
407	20
408	23
409	15
410	21
411	16
412	17
413	16
414	21
415	12
416	8
417	12
418	17
419	12
420	14
421	12
422	19
423	14
424	10
425	8
426	12
427	2
428	17
429	7
430	12
431	8
432	11
433	14
434	9
435	12
436	11
437	11
438	8
439	4
440	12
441	9
442	8
443	6
444	9
445	11
446	15
447	11
448	10
449	9
450	13
451	12
452	8
453	12
454	4
455	13
456	12
457	7
458	7
459	12
460	9
461	7
462	3
463	6
464	9
465	9
466	11
467	10
468	8
469	8
470	5
471	8
472	9
473	9
474	7
475	10
476	9
477	10
478	7
479	5
480	7
481	6
482	2
483	4
484	6
485	2
486	9
487	2
488	3
489	16
490	3
491	8
492	3
493	4
494	5
495	6
496	3
497	5
498	8
499	4
500	2
501	9
502	8
503	4
504	6
505	7
506	6
507	5
508	2
509	2
510	5
511	4
512	5
513	11
514	6
515	7
516	2
517	2
518	7
519	1
520	4
521	3
522	3
523	6
524	9
525	5
526	2
527	6
528	5
529	2
530	4
531	4
532	6
533	4
534	3
535	7
536	3
537	4
538	3
539	2
541	3
542	3
543	2
544	4
545	1
546	3
547	5
548	4
549	4
550	6
551	1
552	3
553	2
554	3
555	2
557	2
561	2
562	4
563	2
564	3
565	3
567	4
568	2
569	1
570	5
571	2
572	1
573	4
574	1
575	3
576	2
577	4
578	1
579	3
580	1
582	3
583	5
586	1
588	1
589	1
590	2
591	1
592	1
593	1
594	3
604	2
606	1
607	1
608	1
610	1
613	1
620	1
645	1
