#Mean	237.341
#Median	220
#Mode	199
#STDev	90.952
#PercentOfPairs	100.000
#InsertSize	Count
39	1
40	1
43	1
46	1
47	1
50	1
52	1
60	1
61	1
62	1
67	1
68	1
69	3
70	3
71	2
72	2
73	3
74	2
75	1
76	5
77	2
78	4
79	7
80	4
81	4
82	6
83	7
84	7
85	10
86	6
87	9
88	7
89	6
90	13
91	12
92	19
93	21
94	21
95	20
96	25
97	31
98	19
99	29
100	25
101	29
102	37
103	35
104	44
105	38
106	35
107	31
108	53
109	34
110	65
111	49
112	44
113	46
114	44
115	40
116	40
117	69
118	47
119	60
120	57
121	50
122	76
123	77
124	77
125	68
126	95
127	68
128	82
129	74
130	72
131	70
132	96
133	85
134	77
135	94
136	94
137	98
138	79
139	94
140	82
141	97
142	93
143	87
144	102
145	103
146	81
147	111
148	115
149	90
150	110
151	98
152	123
153	111
154	133
155	122
156	117
157	130
158	107
159	123
160	141
161	130
162	108
163	133
164	139
165	118
166	143
167	118
168	115
169	139
170	105
171	113
172	141
173	130
174	137
175	121
176	111
177	121
178	146
179	124
180	118
181	128
182	123
183	117
184	126
185	120
186	128
187	128
188	140
189	128
190	132
191	121
192	140
193	126
194	124
195	144
196	131
197	136
198	123
199	155
200	131
201	124
202	131
203	116
204	110
205	118
206	125
207	111
208	147
209	128
210	133
211	112
212	114
213	132
214	141
215	116
216	118
217	103
218	121
219	114
220	132
221	107
222	138
223	115
224	114
225	101
226	105
227	104
228	115
229	124
230	106
231	104
232	99
233	106
234	113
235	103
236	102
237	91
238	126
239	109
240	113
241	98
242	95
243	120
244	105
245	94
246	100
247	96
248	96
249	81
250	96
251	102
252	98
253	104
254	98
255	87
256	99
257	92
258	102
259	97
260	83
261	87
262	87
263	105
264	77
265	81
266	75
267	83
268	86
269	78
270	89
271	85
272	71
273	82
274	95
275	70
276	89
277	79
278	90
279	97
280	112
281	72
282	85
283	72
284	81
285	78
286	82
287	71
288	61
289	76
290	56
291	66
292	68
293	56
294	70
295	53
296	55
297	64
298	58
299	56
300	59
301	69
302	64
303	68
304	60
305	64
306	51
307	63
308	59
309	65
310	57
311	41
312	43
313	51
314	42
315	46
316	54
317	47
318	49
319	50
320	56
321	49
322	50
323	49
324	26
325	58
326	44
327	38
328	40
329	44
330	43
331	48
332	45
333	45
334	36
335	44
336	51
337	46
338	33
339	40
340	47
341	31
342	44
343	45
344	41
345	51
346	41
347	37
348	43
349	44
350	32
351	32
352	37
353	36
354	47
355	41
356	21
357	38
358	22
359	16
360	49
361	32
362	32
363	37
364	29
365	21
366	30
367	24
368	30
369	29
370	28
371	24
372	28
373	29
374	26
375	23
376	28
377	19
378	27
379	32
380	25
381	26
382	32
383	26
384	34
385	29
386	23
387	25
388	32
389	23
390	28
391	19
392	21
393	23
394	21
395	19
396	26
397	22
398	20
399	20
400	20
401	18
402	15
403	18
404	15
405	12
406	24
407	16
408	18
409	15
410	16
411	19
412	27
413	19
414	19
415	26
416	17
417	18
418	23
419	18
420	13
421	21
422	16
423	17
424	26
425	17
426	12
427	10
428	14
429	18
430	15
431	9
432	16
433	14
434	7
435	17
436	13
437	16
438	11
439	18
440	14
441	21
442	11
443	10
444	16
445	9
446	7
447	6
448	13
449	12
450	11
451	13
452	11
453	12
454	11
455	20
456	8
457	8
458	15
459	8
460	8
461	7
462	6
463	10
464	12
465	20
466	7
467	7
468	8
469	11
470	11
471	12
472	5
473	10
474	13
475	7
476	6
477	18
478	6
479	8
480	10
481	6
482	6
483	6
484	8
485	4
486	9
487	6
488	3
489	7
490	5
491	5
492	6
493	6
494	5
495	11
496	9
497	6
498	5
499	4
500	9
501	2
502	8
503	7
504	6
505	7
506	3
507	3
508	3
509	4
510	4
511	7
512	3
513	9
514	4
515	2
516	3
517	7
518	3
519	3
520	5
521	9
522	5
523	6
524	3
525	7
526	7
527	5
528	5
529	4
530	6
531	5
532	7
533	4
534	2
535	2
536	3
537	4
538	4
539	5
540	3
541	4
542	6
543	2
544	4
545	4
546	4
547	1
548	1
549	4
550	1
551	5
552	2
553	1
554	3
555	2
556	2
557	1
558	2
559	2
560	3
561	3
562	5
563	1
564	1
565	6
566	1
567	2
568	3
569	3
570	3
571	3
573	2
574	2
575	1
576	6
577	4
578	3
580	1
581	4
582	1
583	1
584	2
585	3
586	5
587	1
588	4
589	1
592	2
593	3
594	1
598	1
600	2
601	2
604	2
609	3
614	1
