#Mean	297.968
#Median	282
#Mode	261
#STDev	107.254
#PercentOfPairs	100.000
#InsertSize	Count
42	1
50	1
51	1
57	1
72	1
76	1
78	1
79	1
80	1
82	1
83	2
84	1
85	1
86	1
87	3
88	2
89	2
90	2
91	1
92	3
93	4
94	4
95	1
96	9
97	4
98	7
99	4
100	6
101	5
102	7
103	9
104	12
105	5
106	8
107	10
108	7
109	7
110	5
111	9
112	20
113	17
114	14
115	19
116	14
117	17
118	10
119	21
120	28
121	18
122	23
123	33
124	32
125	19
126	21
127	29
128	29
129	25
130	32
131	29
132	40
133	28
134	31
135	33
136	38
137	32
138	36
139	45
140	38
141	37
142	36
143	43
144	37
145	38
146	53
147	49
148	44
149	35
150	50
151	53
152	47
153	52
154	54
155	40
156	63
157	46
158	48
159	66
160	55
161	49
162	60
163	66
164	50
165	62
166	62
167	70
168	53
169	75
170	65
171	81
172	72
173	55
174	69
175	78
176	79
177	69
178	73
179	60
180	80
181	68
182	66
183	60
184	105
185	84
186	84
187	83
188	66
189	79
190	88
191	73
192	108
193	89
194	70
195	100
196	92
197	72
198	115
199	95
200	83
201	86
202	87
203	96
204	86
205	78
206	82
207	85
208	101
209	93
210	87
211	96
212	77
213	81
214	97
215	88
216	89
217	101
218	73
219	103
220	83
221	88
222	97
223	101
224	86
225	103
226	108
227	88
228	112
229	94
230	82
231	99
232	89
233	85
234	100
235	106
236	87
237	84
238	109
239	74
240	102
241	112
242	98
243	87
244	90
245	95
246	110
247	97
248	81
249	85
250	93
251	89
252	90
253	110
254	83
255	94
256	98
257	89
258	87
259	93
260	96
261	122
262	112
263	84
264	105
265	103
266	93
267	95
268	86
269	92
270	99
271	107
272	69
273	107
274	99
275	76
276	90
277	109
278	94
279	95
280	95
281	75
282	84
283	107
284	78
285	91
286	109
287	78
288	97
289	77
290	87
291	89
292	76
293	89
294	89
295	85
296	74
297	70
298	81
299	88
300	82
301	95
302	81
303	88
304	73
305	60
306	81
307	82
308	80
309	84
310	81
311	68
312	97
313	80
314	76
315	82
316	78
317	64
318	83
319	81
320	67
321	87
322	72
323	66
324	78
325	92
326	56
327	66
328	66
329	55
330	68
331	63
332	76
333	72
334	68
335	53
336	69
337	65
338	66
339	63
340	68
341	72
342	69
343	52
344	61
345	57
346	70
347	65
348	67
349	64
350	48
351	60
352	75
353	62
354	68
355	46
356	55
357	57
358	65
359	59
360	56
361	61
362	53
363	67
364	56
365	47
366	66
367	57
368	58
369	59
370	49
371	55
372	43
373	57
374	57
375	50
376	61
377	50
378	54
379	51
380	49
381	54
382	43
383	47
384	51
385	64
386	49
387	66
388	46
389	40
390	54
391	51
392	44
393	48
394	50
395	44
396	48
397	46
398	46
399	39
400	34
401	49
402	47
403	50
404	46
405	41
406	45
407	42
408	49
409	43
410	44
411	48
412	32
413	38
414	32
415	44
416	39
417	43
418	47
419	32
420	56
421	42
422	32
423	44
424	32
425	39
426	38
427	34
428	43
429	42
430	35
431	28
432	48
433	37
434	18
435	42
436	34
437	28
438	35
439	26
440	30
441	26
442	24
443	33
444	37
445	32
446	38
447	43
448	38
449	34
450	34
451	25
452	25
453	38
454	26
455	30
456	28
457	30
458	26
459	34
460	35
461	26
462	41
463	32
464	29
465	31
466	28
467	21
468	34
469	33
470	26
471	31
472	40
473	32
474	30
475	23
476	23
477	20
478	20
479	23
480	22
481	22
482	23
483	24
484	30
485	24
486	24
487	24
488	27
489	26
490	23
491	18
492	25
493	26
494	24
495	21
496	30
497	19
498	32
499	22
500	17
501	18
502	34
503	19
504	20
505	25
506	22
507	27
508	27
509	13
510	21
511	21
512	21
513	20
514	24
515	18
516	31
517	17
518	15
519	25
520	22
521	13
522	11
523	19
524	15
525	16
526	19
527	23
528	17
529	21
530	16
531	15
532	20
533	9
534	27
535	18
536	9
537	8
538	16
539	20
540	12
541	12
542	9
543	14
544	16
545	16
546	13
547	13
548	8
549	17
550	12
551	11
552	12
553	15
554	16
555	7
556	16
557	11
558	6
559	21
560	6
561	12
562	11
563	8
564	11
565	9
566	9
567	9
568	4
569	7
570	6
571	9
572	12
573	10
574	6
575	7
576	9
577	7
578	6
579	4
580	6
581	8
582	9
583	5
584	6
585	2
586	8
587	3
588	6
589	4
590	2
591	1
593	8
594	5
595	6
596	6
597	1
598	3
600	3
601	3
602	1
603	2
604	1
605	3
606	2
607	3
608	1
609	1
610	1
611	3
612	1
613	2
615	1
617	1
618	3
621	1
622	1
623	2
630	1
633	1
638	1
639	1
666	1
