#Mean	292.430
#Median	270
#Mode	170
#STDev	121.849
#PercentOfPairs	100.000
#InsertSize	Count
52	1
54	1
57	1
70	1
76	1
77	1
79	1
81	1
82	1
83	5
84	4
85	2
86	5
87	4
88	6
89	3
90	4
91	5
92	4
93	3
94	6
95	13
96	16
97	11
98	14
99	15
100	17
101	13
102	15
103	11
104	14
105	16
106	12
107	7
108	25
109	27
110	21
111	17
112	26
113	27
114	23
115	32
116	36
117	32
118	38
119	40
120	43
121	40
122	32
123	50
124	39
125	57
126	40
127	48
128	35
129	37
130	43
131	49
132	44
133	33
134	46
135	48
136	60
137	45
138	45
139	58
140	45
141	44
142	68
143	48
144	67
145	67
146	55
147	55
148	68
149	63
150	86
151	64
152	72
153	74
154	72
155	82
156	78
157	81
158	78
159	80
160	79
161	81
162	91
163	97
164	85
165	99
166	78
167	88
168	103
169	97
170	130
171	101
172	109
173	113
174	97
175	104
176	89
177	102
178	103
179	107
180	126
181	102
182	105
183	119
184	101
185	113
186	107
187	99
188	112
189	129
190	104
191	110
192	95
193	89
194	104
195	100
196	114
197	108
198	88
199	93
200	112
201	103
202	88
203	99
204	106
205	88
206	81
207	74
208	108
209	85
210	105
211	100
212	102
213	90
214	102
215	97
216	95
217	88
218	78
219	89
220	91
221	91
222	88
223	83
224	77
225	83
226	80
227	93
228	78
229	79
230	96
231	72
232	73
233	94
234	87
235	91
236	73
237	82
238	72
239	66
240	80
241	76
242	62
243	61
244	66
245	76
246	75
247	73
248	77
249	81
250	70
251	71
252	56
253	61
254	71
255	57
256	48
257	60
258	74
259	55
260	61
261	60
262	46
263	69
264	71
265	70
266	61
267	55
268	61
269	71
270	58
271	60
272	63
273	53
274	64
275	73
276	65
277	57
278	66
279	55
280	62
281	55
282	67
283	76
284	62
285	60
286	65
287	73
288	64
289	56
290	57
291	55
292	68
293	62
294	54
295	62
296	53
297	63
298	54
299	70
300	80
301	55
302	53
303	49
304	48
305	47
306	57
307	68
308	54
309	61
310	49
311	62
312	51
313	64
314	61
315	49
316	59
317	56
318	62
319	45
320	62
321	63
322	61
323	60
324	65
325	44
326	56
327	56
328	69
329	49
330	55
331	51
332	46
333	56
334	47
335	47
336	48
337	48
338	60
339	56
340	47
341	63
342	47
343	62
344	68
345	62
346	60
347	47
348	59
349	66
350	46
351	58
352	58
353	65
354	62
355	57
356	62
357	64
358	56
359	56
360	73
361	54
362	58
363	60
364	57
365	68
366	65
367	67
368	54
369	48
370	49
371	64
372	55
373	78
374	45
375	54
376	72
377	64
378	55
379	54
380	59
381	63
382	84
383	42
384	59
385	46
386	50
387	33
388	52
389	45
390	49
391	47
392	53
393	40
394	41
395	53
396	35
397	46
398	53
399	42
400	56
401	33
402	42
403	53
404	47
405	44
406	54
407	52
408	35
409	46
410	45
411	36
412	47
413	42
414	38
415	34
416	52
417	47
418	39
419	42
420	40
421	38
422	31
423	38
424	36
425	29
426	34
427	31
428	38
429	42
430	45
431	27
432	35
433	24
434	28
435	25
436	34
437	23
438	30
439	45
440	39
441	30
442	28
443	33
444	37
445	34
446	36
447	29
448	24
449	37
450	37
451	29
452	24
453	26
454	25
455	33
456	30
457	28
458	27
459	22
460	30
461	28
462	28
463	27
464	29
465	29
466	22
467	25
468	34
469	23
470	29
471	28
472	24
473	33
474	22
475	22
476	36
477	31
478	29
479	19
480	20
481	31
482	26
483	24
484	25
485	27
486	35
487	26
488	21
489	25
490	23
491	34
492	27
493	24
494	25
495	26
496	29
497	21
498	36
499	27
500	28
501	30
502	23
503	27
504	23
505	19
506	24
507	33
508	28
509	22
510	18
511	30
512	28
513	17
514	24
515	31
516	26
517	27
518	17
519	21
520	26
521	17
522	29
523	27
524	32
525	27
526	25
527	21
528	25
529	25
530	13
531	17
532	24
533	18
534	19
535	14
536	25
537	26
538	14
539	17
540	14
541	22
542	23
543	19
544	20
545	13
546	23
547	15
548	20
549	26
550	22
551	19
552	14
553	24
554	15
555	15
556	10
557	19
558	13
559	14
560	15
561	9
562	11
563	14
564	9
565	16
566	13
567	16
568	2
569	12
570	14
571	7
572	16
573	16
574	14
575	7
576	7
577	8
578	4
579	16
580	7
581	8
582	5
583	8
584	6
585	7
586	5
587	8
588	3
589	4
590	7
591	5
592	4
593	7
594	4
595	3
596	5
597	4
598	2
599	3
600	3
601	2
602	2
603	2
605	3
606	3
607	4
608	3
609	4
610	2
611	1
613	2
614	1
615	1
616	1
617	1
619	2
621	1
628	1
629	1
631	1
644	1
651	1
654	1
661	1
664	1
687	2
694	1
696	1
710	1
718	1
725	1
729	1
730	1
732	1
734	1
743	1
744	1
750	1
762	1
764	1
766	1
769	1
776	1
782	2
790	1
808	1
809	1
826	1
827	1
837	1
839	1
840	1
841	1
855	1
861	1
862	1
872	1
877	1
890	1
897	1
898	1
901	1
904	1
905	1
909	1
910	1
917	1
923	1
949	1
952	1
953	1
954	1
957	1
966	1
969	2
971	1
980	1
984	1
987	1
990	1
992	1
993	2
998	1
