#Mean	253.385
#Median	238
#Mode	191
#STDev	93.658
#PercentOfPairs	100.000
#InsertSize	Count
35	1
39	1
45	1
46	1
47	1
51	1
52	1
53	2
55	2
56	4
57	1
59	1
60	1
61	1
62	3
63	2
64	2
65	2
66	3
67	5
68	2
69	1
70	4
71	5
72	3
73	2
74	4
75	5
76	2
77	4
78	3
79	4
80	7
81	7
82	7
83	9
84	8
85	13
86	10
87	8
88	8
89	6
90	16
91	9
92	9
93	12
94	11
95	17
96	15
97	19
98	17
99	21
100	22
101	23
102	16
103	18
104	13
105	21
106	21
107	33
108	22
109	31
110	20
111	34
112	32
113	38
114	37
115	32
116	36
117	23
118	46
119	42
120	39
121	45
122	39
123	50
124	41
125	61
126	43
127	75
128	50
129	60
130	60
131	32
132	56
133	54
134	52
135	65
136	60
137	54
138	73
139	81
140	76
141	87
142	63
143	78
144	77
145	69
146	69
147	74
148	74
149	76
150	71
151	91
152	84
153	88
154	92
155	73
156	76
157	95
158	85
159	98
160	98
161	100
162	95
163	92
164	96
165	87
166	107
167	106
168	118
169	106
170	112
171	107
172	85
173	102
174	112
175	103
176	107
177	117
178	99
179	113
180	118
181	110
182	116
183	108
184	120
185	120
186	133
187	119
188	131
189	126
190	108
191	144
192	124
193	119
194	142
195	119
196	124
197	113
198	97
199	114
200	135
201	115
202	126
203	123
204	110
205	136
206	122
207	109
208	114
209	111
210	117
211	115
212	126
213	136
214	114
215	116
216	116
217	135
218	132
219	129
220	117
221	117
222	99
223	114
224	107
225	99
226	109
227	101
228	115
229	127
230	128
231	122
232	112
233	119
234	124
235	135
236	120
237	100
238	112
239	92
240	102
241	131
242	119
243	118
244	94
245	119
246	102
247	114
248	112
249	114
250	107
251	107
252	97
253	109
254	99
255	113
256	115
257	114
258	117
259	111
260	107
261	103
262	94
263	93
264	104
265	81
266	92
267	121
268	100
269	90
270	99
271	80
272	100
273	84
274	89
275	82
276	97
277	105
278	72
279	84
280	96
281	89
282	94
283	78
284	84
285	73
286	86
287	75
288	84
289	80
290	85
291	87
292	81
293	80
294	74
295	63
296	85
297	68
298	72
299	76
300	82
301	68
302	81
303	64
304	62
305	64
306	84
307	89
308	61
309	65
310	65
311	62
312	53
313	62
314	69
315	64
316	61
317	61
318	59
319	47
320	61
321	54
322	65
323	56
324	52
325	56
326	62
327	70
328	55
329	69
330	59
331	48
332	57
333	51
334	56
335	55
336	44
337	60
338	34
339	63
340	64
341	47
342	53
343	47
344	52
345	49
346	46
347	42
348	43
349	51
350	36
351	44
352	49
353	40
354	47
355	54
356	38
357	34
358	47
359	49
360	41
361	44
362	44
363	44
364	46
365	34
366	33
367	44
368	43
369	33
370	27
371	26
372	34
373	39
374	33
375	42
376	38
377	42
378	31
379	23
380	51
381	34
382	29
383	35
384	39
385	30
386	20
387	46
388	41
389	29
390	27
391	34
392	21
393	23
394	20
395	18
396	20
397	34
398	22
399	27
400	16
401	29
402	30
403	28
404	22
405	24
406	27
407	16
408	24
409	28
410	32
411	18
412	23
413	33
414	18
415	31
416	13
417	20
418	20
419	17
420	23
421	16
422	19
423	26
424	17
425	20
426	11
427	21
428	21
429	25
430	20
431	24
432	17
433	21
434	11
435	19
436	11
437	18
438	18
439	15
440	12
441	13
442	18
443	16
444	17
445	18
446	20
447	17
448	10
449	18
450	14
451	17
452	20
453	10
454	9
455	16
456	12
457	10
458	11
459	6
460	18
461	14
462	13
463	12
464	7
465	12
466	12
467	11
468	12
469	11
470	13
471	11
472	11
473	17
474	14
475	8
476	20
477	14
478	11
479	9
480	14
481	10
482	17
483	9
484	7
485	11
486	10
487	10
488	11
489	5
490	8
491	12
492	8
493	9
494	10
495	4
496	13
497	12
498	9
499	7
500	8
501	11
502	7
503	7
504	7
505	5
506	5
507	13
508	11
509	10
510	6
511	4
512	12
513	10
514	9
515	8
516	5
517	7
518	6
519	8
520	6
521	5
522	7
523	4
524	3
525	4
526	5
527	5
528	13
529	7
530	10
531	7
532	8
533	2
534	4
535	3
536	6
537	3
538	7
539	3
540	5
541	3
542	5
543	5
544	3
545	6
546	2
547	2
548	7
549	2
550	3
551	2
552	2
553	1
554	4
555	5
556	3
557	5
558	4
559	2
560	4
561	4
562	9
563	4
564	4
565	3
566	2
567	2
568	1
569	3
570	4
571	1
572	4
573	1
574	3
575	1
576	2
577	1
578	2
579	8
580	2
581	2
582	2
583	2
584	4
586	1
587	2
588	3
590	1
591	3
592	1
593	2
595	1
598	1
599	2
600	2
601	1
602	1
603	1
605	3
611	2
613	2
619	1
620	1
623	2
625	1
628	1
629	1
636	1
638	1
