#Mean	294.059
#Median	275
#Mode	239
#STDev	119.510
#PercentOfPairs	100.000
#InsertSize	Count
37	1
42	1
57	1
58	2
61	1
62	2
65	3
66	3
67	1
68	2
69	3
70	2
71	2
72	3
73	4
74	2
75	6
76	2
77	1
78	7
79	6
80	4
81	6
82	6
83	3
84	5
85	11
86	7
87	2
88	10
89	11
90	12
91	13
92	11
93	14
94	8
95	12
96	9
97	22
98	18
99	17
100	13
101	22
102	11
103	16
104	23
105	14
106	24
107	13
108	20
109	31
110	29
111	25
112	23
113	33
114	27
115	25
116	33
117	31
118	46
119	33
120	42
121	45
122	28
123	32
124	53
125	46
126	53
127	29
128	33
129	41
130	42
131	63
132	53
133	37
134	42
135	45
136	44
137	51
138	64
139	44
140	50
141	46
142	49
143	50
144	55
145	65
146	70
147	54
148	56
149	61
150	59
151	64
152	71
153	73
154	80
155	68
156	64
157	73
158	68
159	84
160	75
161	76
162	75
163	72
164	69
165	95
166	70
167	69
168	76
169	59
170	71
171	79
172	77
173	78
174	74
175	74
176	78
177	89
178	86
179	85
180	78
181	91
182	65
183	76
184	80
185	82
186	93
187	78
188	80
189	85
190	86
191	76
192	81
193	73
194	97
195	81
196	82
197	92
198	93
199	70
200	79
201	94
202	84
203	84
204	84
205	80
206	86
207	82
208	76
209	75
210	100
211	82
212	88
213	86
214	95
215	92
216	79
217	74
218	78
219	80
220	93
221	90
222	97
223	69
224	89
225	72
226	93
227	91
228	85
229	90
230	92
231	69
232	80
233	90
234	80
235	83
236	102
237	67
238	92
239	107
240	91
241	77
242	84
243	90
244	78
245	95
246	75
247	100
248	96
249	74
250	75
251	88
252	95
253	100
254	87
255	70
256	77
257	68
258	85
259	93
260	81
261	86
262	92
263	93
264	94
265	88
266	83
267	89
268	85
269	87
270	86
271	92
272	57
273	84
274	76
275	74
276	87
277	99
278	94
279	68
280	87
281	100
282	67
283	77
284	95
285	68
286	78
287	78
288	75
289	77
290	65
291	70
292	65
293	81
294	64
295	86
296	81
297	73
298	67
299	72
300	69
301	73
302	70
303	74
304	64
305	83
306	69
307	74
308	74
309	73
310	84
311	87
312	69
313	75
314	60
315	76
316	72
317	63
318	69
319	58
320	74
321	63
322	89
323	70
324	71
325	67
326	69
327	74
328	68
329	65
330	62
331	57
332	68
333	52
334	64
335	63
336	73
337	52
338	73
339	54
340	59
341	70
342	67
343	43
344	62
345	55
346	57
347	65
348	61
349	46
350	43
351	63
352	56
353	56
354	56
355	58
356	49
357	57
358	62
359	52
360	37
361	64
362	46
363	46
364	49
365	63
366	40
367	51
368	56
369	43
370	47
371	47
372	52
373	52
374	55
375	46
376	56
377	55
378	36
379	45
380	40
381	48
382	44
383	37
384	52
385	52
386	47
387	44
388	44
389	31
390	51
391	50
392	44
393	38
394	42
395	38
396	50
397	32
398	35
399	43
400	41
401	47
402	38
403	34
404	47
405	52
406	38
407	39
408	40
409	41
410	33
411	31
412	30
413	44
414	29
415	41
416	30
417	29
418	47
419	44
420	26
421	29
422	35
423	32
424	39
425	34
426	37
427	23
428	36
429	41
430	32
431	23
432	31
433	33
434	31
435	31
436	26
437	34
438	33
439	36
440	28
441	45
442	37
443	31
444	32
445	21
446	22
447	34
448	29
449	43
450	24
451	22
452	34
453	25
454	36
455	34
456	30
457	42
458	31
459	35
460	26
461	30
462	19
463	23
464	28
465	28
466	33
467	17
468	39
469	33
470	39
471	19
472	26
473	30
474	25
475	29
476	24
477	28
478	22
479	31
480	20
481	28
482	23
483	28
484	29
485	22
486	19
487	28
488	18
489	26
490	25
491	19
492	21
493	26
494	22
495	12
496	20
497	24
498	26
499	32
500	22
501	21
502	23
503	23
504	22
505	18
506	18
507	19
508	19
509	17
510	18
511	22
512	24
513	19
514	23
515	15
516	15
517	13
518	29
519	22
520	18
521	21
522	22
523	20
524	18
525	20
526	20
527	17
528	16
529	14
530	13
531	17
532	20
533	13
534	16
535	17
536	20
537	13
538	16
539	22
540	17
541	20
542	14
543	12
544	23
545	14
546	12
547	10
548	20
549	14
550	15
551	17
552	9
553	12
554	13
555	11
556	12
557	9
558	14
559	12
560	4
561	14
562	13
563	14
564	14
565	20
566	14
567	12
568	9
569	9
570	14
571	12
572	6
573	16
574	12
575	8
576	10
577	16
578	13
579	12
580	19
581	12
582	15
583	10
584	13
585	7
586	12
587	10
588	16
589	10
590	14
591	11
592	8
593	7
594	14
595	8
596	6
597	4
598	14
599	6
600	9
601	11
602	15
603	7
604	10
605	9
606	6
607	5
608	8
609	3
610	13
611	9
612	7
613	11
614	7
615	7
616	4
617	7
618	4
619	9
620	6
621	3
622	3
623	2
624	4
625	4
626	5
627	1
628	2
629	2
630	7
631	3
632	5
633	6
634	3
635	1
636	2
637	2
638	4
639	5
640	2
641	1
642	4
643	2
644	1
645	1
646	1
647	1
648	1
650	1
651	6
652	1
656	2
657	2
658	2
667	2
670	1
678	1
681	1
683	1
689	1
691	1
696	1
710	1
