#Mean	267.903
#Median	234
#Mode	170
#STDev	119.374
#PercentOfPairs	100.000
#InsertSize	Count
45	1
56	1
57	1
59	2
70	1
71	2
72	2
73	1
74	3
75	1
76	2
78	2
79	2
80	1
81	3
82	6
83	4
84	3
85	5
86	4
87	9
88	6
89	9
90	8
91	9
92	18
93	15
94	16
95	17
96	21
97	21
98	30
99	38
100	25
101	29
102	30
103	27
104	37
105	39
106	30
107	27
108	30
109	39
110	45
111	39
112	44
113	52
114	38
115	39
116	52
117	52
118	47
119	49
120	55
121	46
122	43
123	42
124	55
125	40
126	48
127	54
128	63
129	60
130	63
131	66
132	57
133	59
134	67
135	57
136	61
137	53
138	58
139	64
140	67
141	61
142	66
143	55
144	62
145	65
146	58
147	86
148	81
149	87
150	104
151	92
152	76
153	102
154	107
155	116
156	130
157	102
158	116
159	148
160	139
161	147
162	160
163	136
164	145
165	177
166	184
167	158
168	184
169	150
170	187
171	122
172	139
173	128
174	162
175	151
176	148
177	147
178	151
179	155
180	153
181	145
182	132
183	109
184	103
185	142
186	122
187	135
188	110
189	140
190	133
191	116
192	121
193	115
194	108
195	107
196	111
197	110
198	120
199	105
200	133
201	110
202	99
203	88
204	107
205	93
206	104
207	105
208	106
209	105
210	82
211	90
212	93
213	90
214	76
215	89
216	100
217	98
218	75
219	91
220	78
221	68
222	83
223	101
224	84
225	74
226	84
227	88
228	70
229	74
230	59
231	66
232	62
233	61
234	81
235	75
236	63
237	57
238	56
239	69
240	71
241	64
242	63
243	59
244	64
245	77
246	75
247	64
248	49
249	66
250	53
251	66
252	72
253	68
254	55
255	52
256	61
257	49
258	54
259	51
260	62
261	53
262	53
263	47
264	59
265	52
266	55
267	64
268	54
269	65
270	57
271	64
272	56
273	35
274	53
275	49
276	54
277	54
278	64
279	51
280	57
281	68
282	49
283	60
284	55
285	59
286	66
287	64
288	50
289	49
290	54
291	55
292	76
293	56
294	57
295	46
296	56
297	59
298	57
299	67
300	61
301	52
302	47
303	49
304	54
305	42
306	56
307	49
308	35
309	53
310	41
311	58
312	48
313	55
314	59
315	53
316	54
317	52
318	68
319	55
320	51
321	52
322	50
323	46
324	48
325	53
326	43
327	47
328	48
329	57
330	58
331	46
332	53
333	46
334	51
335	66
336	46
337	61
338	60
339	46
340	52
341	51
342	70
343	48
344	49
345	54
346	53
347	60
348	58
349	62
350	53
351	52
352	53
353	72
354	66
355	52
356	57
357	59
358	52
359	61
360	53
361	44
362	55
363	45
364	53
365	47
366	57
367	40
368	57
369	52
370	58
371	49
372	55
373	42
374	55
375	46
376	57
377	50
378	54
379	50
380	61
381	46
382	52
383	39
384	38
385	56
386	50
387	41
388	29
389	45
390	31
391	56
392	40
393	35
394	29
395	37
396	39
397	28
398	25
399	33
400	27
401	28
402	26
403	32
404	31
405	31
406	36
407	32
408	28
409	29
410	18
411	29
412	26
413	30
414	17
415	32
416	23
417	24
418	24
419	23
420	26
421	24
422	29
423	25
424	22
425	19
426	30
427	18
428	17
429	18
430	38
431	27
432	21
433	27
434	16
435	29
436	22
437	20
438	16
439	23
440	17
441	29
442	23
443	16
444	23
445	25
446	14
447	29
448	23
449	24
450	16
451	18
452	24
453	18
454	12
455	25
456	23
457	14
458	21
459	24
460	18
461	20
462	17
463	21
464	26
465	17
466	18
467	28
468	21
469	19
470	18
471	22
472	13
473	18
474	19
475	11
476	17
477	25
478	23
479	17
480	19
481	15
482	13
483	19
484	20
485	14
486	25
487	12
488	16
489	24
490	20
491	16
492	15
493	16
494	14
495	14
496	18
497	14
498	16
499	21
500	23
501	15
502	14
503	16
504	17
505	27
506	21
507	15
508	22
509	16
510	18
511	22
512	13
513	14
514	16
515	17
516	8
517	17
518	18
519	18
520	19
521	15
522	18
523	11
524	8
525	14
526	16
527	9
528	19
529	19
530	27
531	17
532	19
533	18
534	13
535	18
536	11
537	9
538	16
539	12
540	26
541	13
542	16
543	18
544	15
545	14
546	15
547	19
548	11
549	24
550	12
551	12
552	18
553	11
554	8
555	15
556	19
557	18
558	19
559	14
560	21
561	16
562	14
563	19
564	10
565	14
566	16
567	15
568	12
569	10
570	10
571	13
572	6
573	7
574	9
575	7
576	11
577	8
578	10
579	11
580	7
581	10
582	14
583	9
584	5
585	2
586	4
587	9
588	12
589	7
590	7
591	2
592	1
593	1
594	4
595	6
596	7
597	3
598	2
599	4
600	4
601	5
603	4
604	3
605	1
606	3
607	2
608	1
610	2
612	5
613	3
614	1
615	1
616	1
617	2
618	1
619	1
620	1
622	2
623	1
624	1
630	1
638	1
641	1
642	1
653	1
659	1
660	1
662	1
666	1
672	1
683	1
710	1
712	1
713	1
726	1
737	1
744	1
749	1
780	1
789	1
794	1
800	2
807	1
828	1
844	1
851	1
852	2
855	1
858	1
859	1
866	1
867	1
869	1
878	1
889	1
890	1
898	1
901	1
911	1
919	1
924	1
929	1
930	1
933	1
934	1
939	1
961	1
964	1
982	2
996	1
999	1
