#Mean	168.287
#Median	159
#Mode	140
#STDev	53.844
#PercentOfPairs	100.000
#InsertSize	Count
45	1
47	1
48	2
49	2
50	1
51	1
53	2
54	1
55	1
56	3
57	1
58	1
60	2
61	1
62	2
63	1
64	1
65	2
66	2
67	3
68	1
69	3
70	2
71	7
72	8
73	4
74	4
75	5
76	18
77	10
78	6
79	7
80	11
81	19
82	14
83	25
84	16
85	23
86	29
87	34
88	30
89	27
90	45
91	35
92	46
93	56
94	57
95	57
96	63
97	76
98	74
99	88
100	89
101	71
102	131
103	86
104	110
105	148
106	119
107	139
108	153
109	162
110	154
111	151
112	148
113	159
114	160
115	200
116	189
117	186
118	179
119	183
120	175
121	210
122	198
123	199
124	227
125	208
126	222
127	195
128	223
129	209
130	222
131	210
132	211
133	199
134	234
135	214
136	217
137	220
138	218
139	217
140	249
141	224
142	210
143	214
144	230
145	208
146	219
147	236
148	210
149	235
150	225
151	221
152	211
153	205
154	226
155	230
156	225
157	222
158	238
159	233
160	195
161	211
162	187
163	219
164	226
165	203
166	214
167	200
168	169
169	180
170	189
171	203
172	188
173	183
174	196
175	165
176	184
177	169
178	175
179	205
180	169
181	149
182	172
183	178
184	160
185	137
186	139
187	134
188	170
189	137
190	145
191	146
192	156
193	117
194	147
195	133
196	139
197	156
198	116
199	96
200	117
201	126
202	112
203	113
204	100
205	103
206	107
207	107
208	93
209	111
210	99
211	81
212	101
213	114
214	104
215	75
216	96
217	86
218	73
219	96
220	84
221	62
222	60
223	89
224	62
225	65
226	64
227	58
228	70
229	60
230	59
231	69
232	55
233	54
234	60
235	61
236	54
237	40
238	63
239	54
240	44
241	38
242	61
243	40
244	60
245	41
246	40
247	39
248	46
249	37
250	37
251	37
252	36
253	33
254	40
255	43
256	29
257	35
258	31
259	39
260	26
261	23
262	31
263	20
264	20
265	29
266	22
267	25
268	29
269	16
270	30
271	29
272	18
273	14
274	22
275	20
276	11
277	24
278	25
279	21
280	32
281	13
282	18
283	18
284	23
285	10
286	22
287	8
288	21
289	15
290	16
291	16
292	11
293	18
294	12
295	8
296	26
297	12
298	16
299	10
300	9
301	11
302	9
303	5
304	14
305	11
306	18
307	12
308	11
309	12
310	7
311	8
312	11
313	6
314	9
315	5
316	6
317	7
318	13
319	6
320	9
321	5
322	7
323	6
324	9
325	9
326	7
327	6
328	8
329	8
330	7
331	2
332	9
333	8
334	6
335	7
336	6
337	5
338	6
339	6
340	3
341	4
342	4
343	4
344	3
345	6
346	6
347	4
348	4
349	1
350	3
351	2
352	6
353	5
354	7
355	5
356	6
358	3
359	3
360	3
362	3
363	8
364	4
365	1
366	2
367	2
368	5
369	5
370	1
371	2
372	3
373	5
374	4
376	3
377	2
379	2
380	2
381	2
382	2
383	1
384	3
385	3
387	6
390	1
392	5
393	2
394	1
395	6
396	2
397	3
398	1
399	1
400	5
401	5
402	5
403	3
404	1
405	2
407	1
408	2
409	1
410	2
412	1
413	3
415	4
416	4
417	5
418	3
419	2
420	2
421	2
424	1
425	2
426	1
427	1
433	1
437	5
439	1
441	1
442	1
443	1
444	1
445	1
446	1
447	1
454	2
455	3
459	1
460	1
462	1
463	2
464	2
465	1
468	1
469	1
470	1
476	1
477	1
478	2
479	2
483	3
489	1
492	1
495	1
497	1
498	1
499	1
502	1
504	1
507	1
510	2
512	1
513	1
518	1
524	1
531	1
534	1
540	1
544	1
549	2
565	1
569	1
584	2
