#Mean	240.322
#Median	222
#Mode	182
#STDev	95.076
#PercentOfPairs	100.000
#InsertSize	Count
44	1
48	1
60	1
62	1
63	1
64	2
66	1
67	1
68	1
69	2
70	3
71	2
72	3
73	6
74	5
75	1
76	7
77	4
78	9
79	3
80	7
81	7
82	7
83	13
84	5
85	10
86	18
87	14
88	16
89	18
90	15
91	15
92	23
93	27
94	21
95	18
96	41
97	20
98	38
99	35
100	31
101	28
102	36
103	54
104	48
105	42
106	39
107	43
108	52
109	51
110	44
111	53
112	51
113	58
114	61
115	72
116	66
117	64
118	61
119	67
120	62
121	61
122	77
123	71
124	63
125	70
126	75
127	58
128	72
129	76
130	75
131	73
132	75
133	97
134	78
135	72
136	98
137	81
138	80
139	93
140	79
141	91
142	103
143	88
144	82
145	106
146	103
147	101
148	96
149	101
150	112
151	119
152	88
153	109
154	114
155	116
156	104
157	102
158	118
159	113
160	115
161	96
162	110
163	127
164	101
165	119
166	114
167	128
168	126
169	121
170	113
171	118
172	131
173	141
174	127
175	117
176	123
177	127
178	113
179	115
180	122
181	123
182	147
183	137
184	129
185	115
186	127
187	112
188	126
189	113
190	126
191	132
192	126
193	139
194	96
195	131
196	108
197	110
198	119
199	123
200	125
201	118
202	142
203	123
204	128
205	100
206	118
207	126
208	121
209	144
210	104
211	136
212	107
213	129
214	123
215	127
216	137
217	119
218	128
219	116
220	105
221	98
222	106
223	109
224	106
225	117
226	104
227	113
228	121
229	129
230	94
231	104
232	99
233	112
234	100
235	97
236	97
237	85
238	110
239	108
240	110
241	80
242	101
243	100
244	86
245	103
246	103
247	110
248	92
249	102
250	96
251	93
252	95
253	100
254	87
255	116
256	109
257	101
258	92
259	95
260	78
261	78
262	109
263	90
264	95
265	98
266	102
267	72
268	96
269	82
270	78
271	80
272	69
273	85
274	74
275	78
276	93
277	76
278	66
279	76
280	70
281	77
282	83
283	65
284	83
285	77
286	63
287	68
288	70
289	67
290	78
291	67
292	54
293	65
294	80
295	71
296	64
297	66
298	68
299	54
300	61
301	75
302	51
303	49
304	63
305	41
306	45
307	67
308	58
309	66
310	60
311	51
312	52
313	51
314	47
315	66
316	56
317	45
318	34
319	52
320	61
321	64
322	45
323	49
324	57
325	53
326	35
327	41
328	56
329	58
330	47
331	35
332	54
333	33
334	41
335	44
336	51
337	37
338	34
339	33
340	47
341	44
342	51
343	31
344	43
345	50
346	35
347	48
348	35
349	49
350	30
351	43
352	49
353	35
354	39
355	40
356	34
357	37
358	47
359	36
360	38
361	38
362	31
363	25
364	30
365	31
366	35
367	29
368	23
369	22
370	32
371	27
372	26
373	23
374	26
375	29
376	28
377	29
378	40
379	21
380	28
381	21
382	21
383	25
384	27
385	29
386	35
387	27
388	27
389	20
390	18
391	18
392	26
393	34
394	16
395	23
396	24
397	15
398	21
399	22
400	25
401	24
402	18
403	25
404	21
405	21
406	24
407	27
408	22
409	23
410	13
411	20
412	19
413	20
414	21
415	16
416	23
417	19
418	26
419	16
420	23
421	13
422	23
423	19
424	19
425	16
426	15
427	16
428	14
429	12
430	19
431	8
432	15
433	16
434	17
435	8
436	14
437	19
438	18
439	14
440	7
441	26
442	13
443	15
444	17
445	11
446	9
447	12
448	13
449	13
450	9
451	9
452	16
453	12
454	24
455	14
456	19
457	11
458	10
459	12
460	11
461	8
462	16
463	10
464	15
465	12
466	12
467	7
468	7
469	17
470	14
471	14
472	16
473	14
474	4
475	12
476	13
477	7
478	14
479	12
480	4
481	8
482	9
483	12
484	11
485	10
486	9
487	6
488	8
489	6
490	8
491	12
492	10
493	6
494	7
495	6
496	3
497	9
498	8
499	7
500	7
501	7
502	5
503	8
504	8
505	4
506	7
507	5
508	7
509	6
510	4
511	7
512	12
513	8
514	10
515	3
516	5
517	4
518	6
519	6
520	5
521	5
522	3
523	7
524	10
525	2
526	1
527	8
528	6
529	4
530	7
531	5
532	7
533	3
534	7
535	7
536	7
537	12
538	7
539	7
540	7
541	4
542	9
543	6
544	5
545	3
546	5
547	7
548	5
549	6
550	3
551	2
552	3
553	3
554	6
555	3
556	3
557	1
558	2
559	1
560	5
561	8
562	4
563	1
564	7
565	1
567	5
568	3
569	3
570	2
571	3
572	4
573	5
574	5
575	1
576	2
577	2
579	2
580	1
581	2
582	2
583	3
584	3
585	2
586	1
587	2
588	1
589	2
590	1
591	1
592	1
594	1
595	2
596	4
597	1
598	2
601	1
602	1
603	1
604	3
605	1
606	1
607	1
611	1
618	1
621	1
