#Mean	228.352
#Median	210
#Mode	166
#STDev	89.279
#PercentOfPairs	100.000
#InsertSize	Count
31	1
39	1
44	1
49	1
51	1
52	1
57	1
58	1
65	1
66	2
68	1
69	2
70	1
72	1
74	8
75	4
76	3
77	7
78	8
79	7
80	6
81	6
82	8
83	8
84	8
85	10
86	7
87	9
88	13
89	9
90	15
91	14
92	18
93	27
94	20
95	26
96	26
97	27
98	25
99	27
100	39
101	27
102	28
103	35
104	43
105	51
106	40
107	51
108	44
109	40
110	46
111	52
112	39
113	55
114	65
115	69
116	60
117	70
118	77
119	84
120	70
121	76
122	76
123	84
124	73
125	85
126	92
127	87
128	79
129	99
130	112
131	86
132	105
133	103
134	113
135	82
136	104
137	105
138	102
139	122
140	120
141	120
142	116
143	90
144	118
145	105
146	110
147	127
148	138
149	114
150	137
151	134
152	111
153	123
154	144
155	152
156	121
157	124
158	112
159	141
160	156
161	113
162	152
163	148
164	134
165	144
166	173
167	131
168	154
169	155
170	131
171	137
172	163
173	137
174	125
175	142
176	131
177	148
178	146
179	139
180	137
181	132
182	131
183	133
184	138
185	134
186	144
187	143
188	114
189	147
190	138
191	107
192	128
193	126
194	110
195	138
196	158
197	137
198	122
199	132
200	101
201	126
202	130
203	116
204	136
205	121
206	103
207	124
208	133
209	117
210	119
211	133
212	115
213	120
214	118
215	106
216	114
217	108
218	99
219	117
220	127
221	97
222	102
223	107
224	103
225	118
226	103
227	103
228	110
229	121
230	100
231	108
232	112
233	107
234	118
235	104
236	92
237	99
238	97
239	90
240	85
241	100
242	88
243	99
244	87
245	105
246	98
247	96
248	84
249	97
250	82
251	95
252	93
253	111
254	81
255	102
256	83
257	80
258	97
259	100
260	109
261	92
262	67
263	69
264	71
265	89
266	77
267	81
268	90
269	54
270	79
271	76
272	69
273	74
274	65
275	74
276	85
277	68
278	71
279	66
280	72
281	59
282	74
283	75
284	57
285	63
286	56
287	58
288	77
289	53
290	73
291	67
292	54
293	43
294	64
295	51
296	49
297	69
298	63
299	57
300	53
301	71
302	49
303	58
304	53
305	42
306	66
307	54
308	52
309	38
310	58
311	40
312	52
313	55
314	57
315	40
316	42
317	37
318	41
319	49
320	40
321	30
322	36
323	44
324	44
325	30
326	30
327	36
328	50
329	40
330	30
331	44
332	34
333	41
334	48
335	39
336	41
337	38
338	37
339	31
340	39
341	42
342	43
343	36
344	35
345	41
346	29
347	23
348	28
349	26
350	22
351	24
352	30
353	27
354	28
355	32
356	23
357	28
358	28
359	30
360	26
361	29
362	15
363	30
364	37
365	22
366	26
367	31
368	25
369	30
370	22
371	12
372	18
373	26
374	16
375	20
376	13
377	23
378	33
379	28
380	26
381	19
382	30
383	20
384	27
385	27
386	22
387	22
388	22
389	11
390	23
391	26
392	23
393	15
394	22
395	23
396	26
397	12
398	13
399	17
400	19
401	22
402	22
403	13
404	8
405	18
406	17
407	10
408	20
409	13
410	15
411	11
412	13
413	22
414	13
415	14
416	18
417	15
418	22
419	9
420	17
421	14
422	9
423	13
424	10
425	20
426	11
427	9
428	15
429	12
430	11
431	8
432	12
433	13
434	9
435	11
436	11
437	10
438	14
439	7
440	13
441	10
442	11
443	10
444	14
445	16
446	11
447	7
448	14
449	13
450	7
451	10
452	5
453	13
454	8
455	7
456	4
457	5
458	10
459	3
460	10
461	5
462	9
463	9
464	8
465	11
466	8
467	6
468	7
469	8
470	10
471	10
472	14
473	12
474	10
475	8
476	6
477	5
478	4
479	5
480	6
481	5
482	3
483	7
484	7
485	8
486	8
487	2
488	7
489	5
490	3
491	7
492	4
493	4
494	5
495	4
496	12
497	1
498	6
499	6
500	4
501	6
502	4
503	2
504	5
505	6
506	7
507	5
508	4
509	5
510	4
511	3
512	1
513	7
514	6
515	5
516	5
517	4
518	4
519	5
520	6
521	7
522	5
523	2
524	8
525	5
526	3
527	4
528	1
529	5
530	4
531	4
532	1
533	2
534	5
535	5
536	1
537	4
538	6
539	5
540	4
541	6
542	5
543	3
545	1
546	1
547	5
548	2
549	5
550	1
551	1
552	2
553	5
554	2
555	3
556	4
557	3
558	2
559	3
561	3
562	4
563	4
564	2
565	2
566	5
567	1
569	3
570	3
571	3
573	2
574	3
576	1
577	2
578	1
579	2
580	4
581	1
582	2
583	3
584	1
585	1
586	3
587	1
588	2
589	1
590	1
591	1
592	1
593	1
594	3
596	2
597	2
599	1
600	1
602	1
603	1
605	1
606	1
608	1
611	1
616	2
621	1
622	1
627	1
