#Mean	240.593
#Median	231
#Mode	196
#STDev	88.601
#PercentOfPairs	100.000
#InsertSize	Count
30	1
35	1
43	2
46	1
50	1
53	3
54	1
55	1
56	2
57	2
58	3
59	3
60	4
61	1
62	2
63	12
64	6
65	4
66	7
67	7
68	5
69	6
70	11
71	8
72	5
73	9
74	9
75	9
76	7
77	12
78	18
79	12
80	12
81	15
82	16
83	14
84	21
85	17
86	25
87	21
88	9
89	27
90	30
91	22
92	28
93	24
94	27
95	30
96	30
97	48
98	26
99	30
100	33
101	30
102	35
103	40
104	40
105	41
106	43
107	33
108	29
109	59
110	39
111	47
112	61
113	66
114	62
115	49
116	55
117	52
118	51
119	54
120	56
121	54
122	49
123	63
124	49
125	79
126	59
127	79
128	81
129	70
130	58
131	67
132	75
133	71
134	67
135	63
136	75
137	80
138	78
139	77
140	96
141	81
142	72
143	64
144	76
145	81
146	98
147	81
148	70
149	85
150	76
151	82
152	91
153	99
154	98
155	97
156	103
157	89
158	106
159	92
160	95
161	103
162	111
163	117
164	83
165	98
166	97
167	113
168	118
169	108
170	113
171	107
172	85
173	95
174	112
175	121
176	104
177	107
178	123
179	112
180	119
181	116
182	120
183	118
184	122
185	96
186	103
187	111
188	120
189	125
190	106
191	123
192	102
193	96
194	115
195	109
196	137
197	120
198	134
199	101
200	115
201	103
202	109
203	135
204	117
205	118
206	105
207	103
208	119
209	128
210	101
211	108
212	115
213	102
214	121
215	115
216	125
217	106
218	126
219	111
220	107
221	108
222	103
223	107
224	100
225	107
226	105
227	101
228	120
229	110
230	136
231	116
232	128
233	112
234	106
235	112
236	122
237	110
238	127
239	106
240	97
241	121
242	106
243	99
244	108
245	96
246	122
247	96
248	102
249	117
250	77
251	95
252	124
253	96
254	110
255	124
256	100
257	110
258	105
259	111
260	110
261	84
262	107
263	101
264	94
265	105
266	119
267	92
268	101
269	94
270	100
271	113
272	82
273	96
274	91
275	88
276	95
277	96
278	93
279	120
280	88
281	104
282	84
283	95
284	84
285	87
286	89
287	95
288	64
289	85
290	83
291	80
292	67
293	74
294	66
295	89
296	75
297	76
298	86
299	79
300	66
301	68
302	70
303	65
304	70
305	62
306	84
307	59
308	65
309	82
310	67
311	67
312	63
313	59
314	72
315	64
316	52
317	76
318	52
319	67
320	58
321	55
322	52
323	54
324	49
325	54
326	60
327	50
328	40
329	48
330	49
331	51
332	51
333	50
334	52
335	49
336	61
337	60
338	46
339	57
340	60
341	51
342	47
343	48
344	42
345	53
346	38
347	33
348	44
349	38
350	45
351	47
352	41
353	40
354	36
355	35
356	36
357	41
358	37
359	33
360	38
361	28
362	42
363	34
364	33
365	44
366	41
367	34
368	36
369	26
370	37
371	23
372	32
373	35
374	37
375	38
376	20
377	27
378	33
379	30
380	27
381	31
382	28
383	27
384	27
385	31
386	23
387	28
388	20
389	22
390	25
391	27
392	25
393	31
394	33
395	18
396	32
397	28
398	25
399	27
400	25
401	24
402	23
403	21
404	13
405	29
406	23
407	22
408	20
409	14
410	20
411	20
412	17
413	20
414	24
415	20
416	13
417	15
418	10
419	17
420	13
421	20
422	21
423	17
424	17
425	19
426	17
427	13
428	14
429	15
430	21
431	10
432	11
433	11
434	15
435	20
436	17
437	12
438	15
439	10
440	17
441	11
442	14
443	12
444	19
445	9
446	15
447	13
448	10
449	16
450	13
451	11
452	12
453	13
454	8
455	7
456	7
457	12
458	13
459	13
460	14
461	12
462	13
463	5
464	3
465	12
466	12
467	11
468	9
469	7
470	12
471	10
472	9
473	9
474	8
475	6
476	12
477	9
478	3
479	5
480	8
481	5
482	8
483	4
484	8
485	6
486	8
487	7
488	5
489	4
490	2
491	1
492	6
493	8
494	6
495	3
496	9
497	6
498	8
499	6
500	1
501	4
502	9
503	8
504	4
505	4
506	6
507	5
508	4
509	3
510	2
511	4
512	2
514	4
515	3
516	4
517	5
518	4
519	3
520	7
521	7
522	1
523	5
524	4
525	1
526	1
528	3
529	7
530	1
531	4
532	1
534	2
535	2
536	2
537	5
538	5
539	3
540	1
543	1
544	1
545	2
546	3
547	4
548	2
550	2
552	1
553	1
558	1
559	1
560	1
562	1
567	1
581	1
584	1
592	1
