#Mean	253.856
#Median	237
#Mode	201
#STDev	93.088
#PercentOfPairs	100.000
#InsertSize	Count
37	1
56	1
57	1
59	2
67	1
70	1
73	1
74	1
76	1
77	1
78	2
81	1
83	2
84	1
85	2
86	1
87	5
88	5
89	10
90	5
91	5
92	6
93	10
94	8
95	8
96	14
97	12
98	10
99	10
100	11
101	12
102	19
103	15
104	20
105	19
106	12
107	20
108	19
109	20
110	25
111	32
112	21
113	27
114	27
115	25
116	29
117	40
118	43
119	35
120	47
121	55
122	45
123	54
124	50
125	46
126	61
127	60
128	62
129	74
130	45
131	54
132	58
133	45
134	67
135	81
136	52
137	75
138	76
139	89
140	65
141	79
142	69
143	66
144	94
145	85
146	69
147	86
148	95
149	102
150	112
151	86
152	101
153	84
154	89
155	81
156	113
157	85
158	86
159	87
160	116
161	108
162	107
163	109
164	94
165	100
166	127
167	107
168	113
169	105
170	109
171	118
172	117
173	92
174	118
175	100
176	113
177	118
178	115
179	107
180	121
181	133
182	103
183	118
184	120
185	114
186	101
187	127
188	97
189	105
190	125
191	128
192	126
193	117
194	108
195	129
196	126
197	114
198	106
199	123
200	119
201	142
202	126
203	115
204	123
205	115
206	110
207	119
208	123
209	129
210	135
211	127
212	120
213	120
214	136
215	114
216	126
217	123
218	93
219	122
220	128
221	107
222	104
223	110
224	105
225	117
226	125
227	135
228	132
229	127
230	127
231	107
232	114
233	99
234	108
235	109
236	121
237	104
238	106
239	107
240	119
241	119
242	106
243	123
244	109
245	108
246	110
247	120
248	101
249	109
250	117
251	102
252	115
253	95
254	89
255	85
256	102
257	110
258	112
259	111
260	88
261	82
262	104
263	88
264	94
265	92
266	113
267	80
268	107
269	84
270	106
271	78
272	73
273	93
274	94
275	85
276	89
277	89
278	90
279	95
280	81
281	87
282	80
283	95
284	80
285	81
286	78
287	88
288	71
289	87
290	75
291	68
292	75
293	77
294	82
295	85
296	76
297	67
298	70
299	75
300	71
301	75
302	73
303	71
304	68
305	60
306	61
307	71
308	53
309	61
310	54
311	63
312	70
313	67
314	67
315	63
316	51
317	60
318	71
319	72
320	52
321	45
322	55
323	60
324	52
325	60
326	49
327	55
328	50
329	55
330	55
331	52
332	50
333	59
334	59
335	43
336	40
337	46
338	52
339	55
340	52
341	46
342	60
343	54
344	60
345	45
346	52
347	51
348	44
349	57
350	41
351	43
352	38
353	34
354	48
355	52
356	40
357	44
358	47
359	34
360	41
361	42
362	26
363	27
364	36
365	42
366	34
367	34
368	25
369	50
370	29
371	32
372	34
373	28
374	39
375	28
376	47
377	41
378	24
379	34
380	28
381	33
382	31
383	33
384	33
385	33
386	24
387	41
388	38
389	29
390	40
391	36
392	24
393	24
394	37
395	24
396	22
397	28
398	26
399	33
400	26
401	29
402	35
403	30
404	20
405	27
406	27
407	20
408	29
409	22
410	26
411	27
412	24
413	20
414	25
415	29
416	16
417	26
418	25
419	21
420	23
421	19
422	28
423	22
424	21
425	31
426	20
427	22
428	18
429	19
430	26
431	26
432	24
433	20
434	21
435	12
436	17
437	30
438	17
439	16
440	23
441	19
442	19
443	22
444	10
445	17
446	20
447	14
448	15
449	14
450	14
451	14
452	21
453	11
454	23
455	18
456	13
457	15
458	16
459	17
460	11
461	11
462	14
463	11
464	13
465	14
466	13
467	13
468	21
469	10
470	10
471	9
472	11
473	11
474	15
475	12
476	14
477	10
478	16
479	18
480	12
481	15
482	7
483	13
484	8
485	7
486	8
487	10
488	12
489	15
490	10
491	5
492	11
493	12
494	11
495	14
496	8
497	5
498	9
499	7
500	11
501	7
502	12
503	13
504	6
505	8
506	15
507	8
508	10
509	5
510	7
511	8
512	10
513	10
514	8
515	13
516	11
517	9
518	2
519	3
520	11
521	6
522	3
523	4
524	1
525	1
526	9
527	7
528	3
529	6
530	5
531	4
532	3
533	1
534	4
535	5
536	6
538	8
539	1
540	6
541	7
542	8
543	3
544	4
545	3
546	2
547	5
548	5
549	2
550	3
551	4
552	4
553	4
554	3
555	3
556	8
557	7
558	5
559	2
561	3
562	2
563	3
564	2
565	1
566	2
567	1
568	2
569	2
570	2
571	3
572	3
573	4
574	1
575	2
577	1
578	4
579	1
580	3
582	1
583	2
584	2
588	1
589	1
590	1
591	2
592	1
593	1
598	2
602	1
604	1
606	1
607	1
608	1
610	1
611	1
612	1
