#Mean	269.026
#Median	249
#Mode	205
#STDev	105.949
#PercentOfPairs	100.000
#InsertSize	Count
52	1
60	1
63	3
65	1
67	2
68	2
70	3
71	1
72	2
73	1
74	2
75	2
76	1
77	1
78	10
79	4
80	5
81	4
82	2
83	2
84	4
85	8
86	12
87	4
88	11
89	5
90	10
91	6
92	6
93	9
94	12
95	16
96	11
97	11
98	8
99	15
100	16
101	25
102	16
103	16
104	15
105	25
106	21
107	22
108	28
109	30
110	20
111	29
112	29
113	29
114	39
115	27
116	27
117	35
118	40
119	41
120	41
121	41
122	40
123	37
124	62
125	62
126	38
127	56
128	49
129	49
130	54
131	58
132	52
133	47
134	64
135	53
136	58
137	54
138	62
139	80
140	49
141	72
142	68
143	67
144	64
145	84
146	64
147	61
148	75
149	84
150	73
151	82
152	75
153	82
154	86
155	75
156	96
157	76
158	80
159	94
160	81
161	94
162	91
163	89
164	93
165	81
166	80
167	99
168	95
169	100
170	92
171	78
172	97
173	79
174	111
175	105
176	100
177	112
178	95
179	84
180	95
181	100
182	101
183	98
184	105
185	122
186	120
187	105
188	110
189	97
190	113
191	109
192	110
193	106
194	103
195	112
196	102
197	132
198	121
199	93
200	110
201	108
202	111
203	90
204	116
205	135
206	112
207	102
208	114
209	129
210	93
211	109
212	98
213	103
214	126
215	97
216	108
217	107
218	101
219	94
220	107
221	118
222	116
223	103
224	97
225	116
226	109
227	123
228	100
229	114
230	89
231	122
232	120
233	93
234	110
235	118
236	90
237	113
238	91
239	83
240	103
241	92
242	99
243	111
244	92
245	80
246	103
247	119
248	75
249	116
250	109
251	76
252	94
253	73
254	86
255	98
256	77
257	95
258	89
259	85
260	91
261	82
262	88
263	74
264	95
265	98
266	77
267	86
268	101
269	82
270	95
271	88
272	76
273	81
274	84
275	79
276	76
277	93
278	74
279	84
280	92
281	100
282	71
283	84
284	71
285	81
286	70
287	75
288	83
289	78
290	86
291	66
292	73
293	79
294	85
295	55
296	81
297	76
298	74
299	71
300	73
301	70
302	72
303	63
304	85
305	77
306	73
307	63
308	81
309	52
310	62
311	58
312	74
313	68
314	74
315	76
316	74
317	56
318	72
319	48
320	58
321	51
322	55
323	60
324	57
325	70
326	53
327	51
328	57
329	56
330	61
331	57
332	65
333	53
334	68
335	61
336	43
337	58
338	60
339	49
340	47
341	52
342	43
343	55
344	54
345	42
346	42
347	51
348	44
349	35
350	56
351	47
352	41
353	52
354	57
355	41
356	48
357	41
358	42
359	51
360	47
361	41
362	51
363	49
364	60
365	54
366	51
367	56
368	39
369	43
370	39
371	38
372	38
373	42
374	41
375	32
376	54
377	38
378	46
379	39
380	37
381	41
382	54
383	45
384	36
385	44
386	36
387	36
388	37
389	49
390	35
391	43
392	36
393	42
394	23
395	40
396	34
397	33
398	34
399	39
400	34
401	26
402	28
403	32
404	42
405	33
406	23
407	20
408	33
409	23
410	28
411	31
412	28
413	27
414	28
415	30
416	29
417	32
418	19
419	14
420	29
421	23
422	22
423	23
424	16
425	32
426	24
427	24
428	39
429	23
430	22
431	31
432	32
433	26
434	20
435	22
436	23
437	23
438	31
439	23
440	33
441	19
442	24
443	23
444	25
445	18
446	25
447	23
448	17
449	19
450	22
451	21
452	33
453	20
454	21
455	19
456	27
457	17
458	24
459	15
460	15
461	19
462	20
463	20
464	22
465	18
466	20
467	24
468	14
469	17
470	23
471	21
472	22
473	19
474	9
475	21
476	16
477	10
478	14
479	27
480	22
481	14
482	19
483	8
484	21
485	13
486	17
487	17
488	20
489	10
490	20
491	9
492	21
493	22
494	19
495	9
496	13
497	15
498	10
499	7
500	9
501	15
502	14
503	16
504	11
505	13
506	10
507	13
508	13
509	12
510	13
511	12
512	15
513	11
514	16
515	9
516	12
517	6
518	9
519	11
520	8
521	3
522	21
523	13
524	12
525	10
526	6
527	8
528	8
529	11
530	9
531	9
532	10
533	9
534	18
535	2
536	6
537	6
538	14
539	11
540	11
541	10
542	8
543	8
544	5
545	3
546	10
547	5
548	8
549	6
550	5
551	13
552	8
553	8
554	8
555	9
556	5
557	9
558	10
559	10
560	6
561	10
562	6
563	7
564	9
565	6
566	8
567	4
568	5
569	2
570	10
571	4
572	6
573	8
574	7
575	3
576	6
577	5
578	9
579	3
580	5
581	3
582	7
583	4
584	2
585	5
586	5
587	8
588	3
589	5
590	7
591	3
592	6
593	2
594	10
595	2
596	2
597	2
598	6
599	3
600	5
601	1
602	2
603	2
604	8
605	4
606	3
607	8
608	2
609	1
610	2
611	7
612	1
613	5
614	1
615	5
616	4
617	2
618	4
619	4
620	3
621	2
622	3
623	1
624	1
625	1
627	1
628	5
629	2
630	1
634	1
636	1
637	2
639	1
642	1
645	1
646	1
647	1
649	3
657	1
668	1
693	1
