#Mean	262.596
#Median	243
#Mode	178
#STDev	101.360
#PercentOfPairs	100.000
#InsertSize	Count
48	1
53	1
60	1
64	2
67	1
70	1
72	1
78	2
79	1
80	1
81	3
82	5
83	6
84	4
85	4
86	2
87	4
88	3
89	3
90	6
91	6
92	3
93	11
94	11
95	7
96	10
97	11
98	14
99	11
100	19
101	13
102	17
103	25
104	16
105	22
106	23
107	28
108	16
109	31
110	29
111	26
112	29
113	31
114	42
115	31
116	39
117	34
118	44
119	34
120	43
121	45
122	40
123	56
124	57
125	52
126	42
127	55
128	64
129	59
130	63
131	62
132	55
133	63
134	72
135	64
136	64
137	62
138	58
139	64
140	73
141	75
142	72
143	79
144	77
145	89
146	69
147	84
148	87
149	77
150	90
151	95
152	93
153	110
154	100
155	99
156	94
157	84
158	91
159	85
160	89
161	92
162	101
163	96
164	100
165	102
166	88
167	118
168	104
169	95
170	111
171	87
172	115
173	91
174	113
175	104
176	93
177	95
178	144
179	104
180	94
181	107
182	120
183	115
184	108
185	91
186	111
187	108
188	103
189	102
190	102
191	98
192	126
193	103
194	134
195	113
196	100
197	111
198	115
199	120
200	118
201	107
202	123
203	119
204	109
205	109
206	88
207	123
208	117
209	112
210	111
211	139
212	101
213	104
214	109
215	116
216	103
217	107
218	105
219	87
220	94
221	99
222	127
223	112
224	114
225	105
226	101
227	116
228	115
229	103
230	102
231	97
232	134
233	93
234	103
235	102
236	104
237	97
238	102
239	87
240	83
241	106
242	103
243	118
244	95
245	85
246	107
247	103
248	89
249	117
250	95
251	102
252	101
253	113
254	106
255	95
256	93
257	88
258	83
259	105
260	99
261	87
262	82
263	69
264	90
265	92
266	73
267	84
268	87
269	83
270	104
271	81
272	79
273	87
274	96
275	82
276	77
277	77
278	87
279	87
280	89
281	77
282	79
283	62
284	69
285	83
286	60
287	84
288	72
289	66
290	70
291	64
292	72
293	91
294	68
295	91
296	57
297	75
298	63
299	73
300	68
301	57
302	78
303	71
304	63
305	64
306	74
307	68
308	59
309	61
310	61
311	46
312	70
313	50
314	66
315	51
316	59
317	58
318	59
319	53
320	74
321	62
322	62
323	55
324	55
325	51
326	56
327	56
328	82
329	57
330	55
331	51
332	60
333	50
334	69
335	55
336	50
337	42
338	58
339	53
340	41
341	52
342	55
343	42
344	35
345	55
346	54
347	41
348	50
349	48
350	48
351	59
352	41
353	52
354	53
355	47
356	56
357	35
358	59
359	35
360	46
361	42
362	35
363	44
364	46
365	37
366	57
367	51
368	40
369	56
370	37
371	26
372	37
373	43
374	30
375	28
376	41
377	43
378	38
379	37
380	35
381	39
382	38
383	32
384	52
385	38
386	32
387	40
388	34
389	36
390	45
391	32
392	27
393	37
394	47
395	32
396	30
397	37
398	28
399	38
400	28
401	30
402	35
403	29
404	30
405	37
406	23
407	29
408	34
409	24
410	26
411	33
412	27
413	28
414	39
415	24
416	21
417	24
418	19
419	28
420	17
421	25
422	28
423	21
424	35
425	23
426	24
427	18
428	24
429	33
430	28
431	21
432	19
433	24
434	20
435	29
436	24
437	15
438	28
439	26
440	28
441	19
442	13
443	14
444	20
445	21
446	23
447	25
448	21
449	18
450	21
451	18
452	22
453	23
454	17
455	21
456	15
457	25
458	16
459	19
460	25
461	17
462	18
463	19
464	13
465	24
466	22
467	25
468	22
469	17
470	11
471	16
472	31
473	14
474	12
475	13
476	18
477	19
478	18
479	18
480	12
481	18
482	18
483	15
484	15
485	10
486	23
487	13
488	14
489	15
490	16
491	13
492	9
493	12
494	12
495	12
496	14
497	13
498	11
499	15
500	12
501	24
502	18
503	18
504	17
505	14
506	11
507	10
508	7
509	14
510	15
511	8
512	17
513	5
514	16
515	11
516	10
517	11
518	12
519	4
520	13
521	9
522	11
523	11
524	6
525	10
526	12
527	11
528	11
529	5
530	9
531	10
532	7
533	7
534	6
535	10
536	10
537	4
538	9
539	6
540	7
541	10
542	10
543	7
544	14
545	7
546	11
547	4
548	1
549	5
550	5
551	6
552	8
553	3
554	6
555	10
556	6
557	5
558	4
559	4
560	2
561	5
562	7
563	6
564	4
565	3
566	5
567	4
568	6
569	5
570	1
571	2
573	6
574	6
575	3
576	3
578	1
579	1
580	1
581	6
582	3
583	3
584	5
585	3
586	1
587	1
588	1
589	2
590	2
591	3
592	2
595	4
596	5
597	1
599	1
600	1
601	2
602	1
603	2
605	1
607	1
610	1
614	1
615	1
616	1
617	1
633	1
687	1
