#Mean	279.711
#Median	243
#Mode	168
#STDev	118.786
#PercentOfPairs	100.000
#InsertSize	Count
49	1
57	2
59	1
61	1
68	1
69	1
70	1
72	1
74	2
75	2
79	2
80	5
82	1
83	3
84	3
85	7
86	2
87	3
88	3
89	4
90	6
91	6
92	8
93	4
94	10
95	14
96	17
97	9
98	12
99	10
100	19
101	27
102	13
103	18
104	19
105	20
106	23
107	20
108	11
109	13
110	20
111	23
112	19
113	27
114	30
115	36
116	28
117	17
118	26
119	29
120	26
121	32
122	25
123	36
124	36
125	43
126	40
127	33
128	37
129	25
130	40
131	34
132	33
133	31
134	30
135	41
136	36
137	36
138	30
139	35
140	43
141	43
142	36
143	48
144	48
145	39
146	58
147	57
148	70
149	69
150	69
151	59
152	69
153	78
154	86
155	73
156	102
157	90
158	108
159	106
160	114
161	110
162	107
163	117
164	134
165	114
166	156
167	128
168	179
169	125
170	139
171	167
172	137
173	136
174	149
175	166
176	131
177	149
178	156
179	171
180	144
181	164
182	163
183	155
184	144
185	165
186	173
187	137
188	130
189	175
190	167
191	147
192	157
193	156
194	152
195	144
196	143
197	135
198	150
199	151
200	147
201	120
202	123
203	121
204	122
205	132
206	138
207	119
208	94
209	98
210	113
211	94
212	94
213	120
214	105
215	136
216	87
217	86
218	93
219	97
220	97
221	73
222	75
223	86
224	74
225	79
226	80
227	83
228	73
229	74
230	70
231	76
232	69
233	74
234	63
235	79
236	77
237	72
238	63
239	67
240	62
241	59
242	60
243	60
244	60
245	58
246	58
247	51
248	66
249	75
250	48
251	61
252	68
253	57
254	60
255	54
256	62
257	52
258	50
259	56
260	70
261	50
262	50
263	44
264	53
265	57
266	57
267	47
268	44
269	50
270	45
271	57
272	59
273	49
274	68
275	47
276	44
277	55
278	54
279	63
280	52
281	53
282	60
283	41
284	40
285	41
286	47
287	37
288	57
289	48
290	34
291	50
292	44
293	46
294	45
295	39
296	45
297	39
298	38
299	36
300	37
301	42
302	49
303	40
304	38
305	38
306	38
307	55
308	55
309	52
310	44
311	56
312	45
313	45
314	48
315	40
316	40
317	27
318	46
319	45
320	37
321	46
322	48
323	42
324	52
325	51
326	33
327	50
328	34
329	38
330	37
331	40
332	43
333	51
334	39
335	48
336	60
337	62
338	60
339	47
340	59
341	53
342	62
343	62
344	42
345	54
346	53
347	54
348	65
349	62
350	57
351	66
352	81
353	70
354	55
355	54
356	70
357	76
358	69
359	63
360	65
361	77
362	66
363	73
364	68
365	61
366	81
367	64
368	63
369	65
370	64
371	60
372	68
373	78
374	60
375	73
376	59
377	65
378	56
379	62
380	71
381	64
382	63
383	56
384	63
385	45
386	57
387	36
388	44
389	43
390	50
391	58
392	48
393	49
394	40
395	43
396	47
397	38
398	55
399	48
400	46
401	33
402	42
403	38
404	34
405	45
406	32
407	36
408	49
409	32
410	28
411	43
412	36
413	30
414	32
415	28
416	31
417	31
418	31
419	23
420	29
421	27
422	30
423	23
424	38
425	31
426	23
427	15
428	33
429	35
430	28
431	39
432	24
433	31
434	32
435	19
436	13
437	23
438	39
439	33
440	29
441	21
442	20
443	24
444	26
445	15
446	25
447	18
448	22
449	25
450	19
451	20
452	24
453	28
454	24
455	34
456	18
457	18
458	29
459	20
460	15
461	20
462	23
463	17
464	15
465	22
466	24
467	17
468	23
469	27
470	13
471	18
472	17
473	23
474	19
475	23
476	19
477	12
478	19
479	25
480	22
481	28
482	24
483	15
484	21
485	16
486	16
487	23
488	20
489	18
490	19
491	27
492	17
493	22
494	19
495	19
496	20
497	22
498	15
499	24
500	16
501	24
502	18
503	23
504	21
505	16
506	15
507	26
508	22
509	28
510	27
511	17
512	22
513	20
514	19
515	24
516	17
517	14
518	22
519	21
520	26
521	17
522	20
523	19
524	21
525	16
526	15
527	19
528	18
529	20
530	25
531	29
532	13
533	27
534	13
535	28
536	24
537	25
538	19
539	20
540	25
541	23
542	23
543	24
544	20
545	13
546	24
547	12
548	18
549	10
550	19
551	13
552	14
553	18
554	19
555	16
556	17
557	17
558	22
559	10
560	22
561	15
562	18
563	14
564	13
565	24
566	11
567	15
568	12
569	7
570	15
571	7
572	12
573	10
574	12
575	6
576	14
577	11
578	8
579	11
580	13
581	7
582	4
583	4
584	10
585	8
586	4
587	9
588	5
589	1
590	7
591	3
592	8
593	2
594	8
595	4
596	6
597	3
598	4
599	2
600	1
601	8
603	2
604	1
605	1
606	2
607	3
608	1
610	2
611	1
614	2
618	2
619	1
632	1
643	1
653	1
661	1
663	1
671	1
681	1
689	1
705	1
711	1
716	1
732	1
739	1
749	1
750	1
764	1
795	1
816	1
818	1
820	1
861	1
864	1
874	1
875	1
886	1
887	1
909	1
913	1
936	1
941	1
946	1
952	1
960	1
978	1
