#Mean	281.044
#Median	267
#Mode	230
#STDev	112.959
#PercentOfPairs	100.000
#InsertSize	Count
32	2
43	1
45	1
47	1
48	1
49	2
50	1
52	2
53	1
54	3
55	7
57	3
58	3
59	2
60	2
61	5
63	2
64	4
65	5
66	8
67	4
68	2
69	4
70	5
71	6
72	5
73	8
74	8
75	11
76	6
77	8
78	11
79	11
80	12
81	14
82	16
83	10
84	9
85	11
86	13
87	21
88	14
89	15
90	18
91	16
92	17
93	32
94	24
95	19
96	24
97	25
98	33
99	29
100	27
101	41
102	21
103	19
104	26
105	35
106	35
107	34
108	43
109	37
110	41
111	28
112	36
113	29
114	36
115	37
116	37
117	43
118	40
119	54
120	45
121	44
122	41
123	45
124	38
125	56
126	42
127	49
128	52
129	48
130	45
131	66
132	48
133	65
134	46
135	63
136	42
137	55
138	52
139	55
140	60
141	39
142	56
143	72
144	77
145	57
146	65
147	78
148	61
149	82
150	66
151	72
152	64
153	57
154	75
155	70
156	62
157	65
158	79
159	72
160	69
161	69
162	71
163	79
164	82
165	66
166	72
167	70
168	57
169	75
170	80
171	65
172	76
173	104
174	70
175	99
176	88
177	90
178	101
179	92
180	61
181	92
182	84
183	94
184	92
185	75
186	94
187	67
188	83
189	82
190	86
191	67
192	68
193	79
194	80
195	70
196	77
197	73
198	84
199	97
200	100
201	91
202	80
203	98
204	99
205	81
206	89
207	98
208	95
209	89
210	72
211	90
212	88
213	100
214	79
215	83
216	87
217	87
218	88
219	89
220	80
221	88
222	108
223	95
224	92
225	72
226	78
227	98
228	89
229	77
230	110
231	86
232	84
233	72
234	86
235	88
236	92
237	91
238	75
239	86
240	90
241	91
242	82
243	75
244	81
245	80
246	90
247	81
248	84
249	94
250	78
251	83
252	86
253	83
254	83
255	93
256	82
257	77
258	89
259	78
260	79
261	58
262	79
263	81
264	81
265	89
266	78
267	76
268	73
269	84
270	75
271	88
272	72
273	80
274	86
275	69
276	91
277	76
278	82
279	62
280	84
281	69
282	90
283	72
284	71
285	65
286	84
287	76
288	72
289	97
290	73
291	68
292	64
293	76
294	70
295	99
296	74
297	80
298	61
299	63
300	70
301	63
302	69
303	61
304	74
305	75
306	65
307	92
308	72
309	62
310	74
311	63
312	69
313	49
314	68
315	77
316	65
317	56
318	64
319	64
320	69
321	62
322	78
323	75
324	43
325	73
326	60
327	56
328	56
329	69
330	57
331	66
332	73
333	66
334	69
335	62
336	76
337	63
338	67
339	58
340	65
341	63
342	74
343	73
344	78
345	54
346	65
347	72
348	46
349	51
350	62
351	58
352	59
353	62
354	58
355	68
356	72
357	47
358	62
359	57
360	67
361	50
362	54
363	62
364	65
365	47
366	47
367	52
368	60
369	51
370	44
371	66
372	55
373	44
374	55
375	45
376	56
377	52
378	30
379	58
380	52
381	52
382	57
383	42
384	63
385	42
386	54
387	46
388	54
389	48
390	61
391	39
392	44
393	39
394	40
395	55
396	37
397	46
398	46
399	53
400	41
401	47
402	51
403	49
404	29
405	44
406	48
407	35
408	39
409	34
410	40
411	49
412	38
413	42
414	39
415	40
416	44
417	26
418	38
419	45
420	48
421	33
422	37
423	45
424	35
425	43
426	36
427	41
428	42
429	30
430	35
431	39
432	28
433	29
434	39
435	33
436	34
437	32
438	30
439	43
440	36
441	31
442	35
443	33
444	38
445	34
446	42
447	38
448	36
449	33
450	38
451	25
452	26
453	37
454	49
455	37
456	34
457	39
458	32
459	33
460	35
461	25
462	22
463	32
464	30
465	34
466	26
467	32
468	24
469	22
470	40
471	26
472	23
473	28
474	25
475	27
476	28
477	20
478	33
479	26
480	22
481	21
482	25
483	26
484	22
485	23
486	29
487	25
488	17
489	16
490	33
491	23
492	18
493	32
494	22
495	21
496	21
497	25
498	17
499	20
500	25
501	21
502	26
503	20
504	14
505	12
506	19
507	25
508	20
509	15
510	19
511	24
512	16
513	15
514	6
515	15
516	10
517	19
518	20
519	12
520	16
521	15
522	16
523	12
524	11
525	8
526	10
527	13
528	17
529	16
530	13
531	9
532	16
533	13
534	6
535	8
536	9
537	13
538	12
539	7
540	11
541	13
542	8
543	5
544	10
545	9
546	5
547	6
548	3
549	3
550	7
551	8
552	9
553	9
554	7
555	6
556	4
557	8
558	7
559	6
560	3
561	7
562	4
563	7
564	5
565	4
566	2
567	4
568	1
569	1
570	5
571	3
573	1
574	3
575	2
576	1
577	1
578	1
580	3
581	1
583	2
585	1
587	1
588	1
589	1
593	1
594	2
603	1
612	1
629	2
634	1
640	1
645	1
674	1
703	1
710	1
716	1
721	1
727	1
741	2
773	1
775	1
783	1
784	1
796	1
805	1
807	1
809	1
817	1
820	1
822	1
827	1
829	1
833	2
840	1
850	1
853	2
854	1
877	1
887	1
893	1
910	1
915	1
916	1
924	1
933	1
934	2
937	1
958	1
965	1
967	1
986	1
991	1
995	1
996	1
999	1
