#Mean	230.338
#Median	212
#Mode	172
#STDev	92.218
#PercentOfPairs	100.000
#InsertSize	Count
42	2
43	2
47	1
55	1
57	2
58	1
60	2
61	2
62	1
63	5
65	1
66	6
67	4
68	2
69	3
70	2
71	2
72	1
73	3
74	4
75	12
76	8
77	8
78	1
79	8
80	7
81	5
82	8
83	18
84	17
85	17
86	12
87	17
88	16
89	19
90	20
91	21
92	31
93	29
94	25
95	38
96	28
97	23
98	32
99	43
100	35
101	43
102	47
103	50
104	49
105	66
106	65
107	66
108	50
109	61
110	55
111	65
112	74
113	87
114	76
115	56
116	62
117	75
118	83
119	80
120	74
121	85
122	88
123	67
124	63
125	78
126	72
127	84
128	79
129	89
130	98
131	104
132	100
133	110
134	103
135	113
136	94
137	127
138	124
139	128
140	102
141	97
142	100
143	94
144	104
145	127
146	119
147	112
148	123
149	111
150	111
151	121
152	117
153	103
154	122
155	107
156	128
157	149
158	113
159	117
160	137
161	128
162	126
163	140
164	128
165	119
166	127
167	126
168	125
169	131
170	137
171	120
172	169
173	121
174	149
175	154
176	127
177	135
178	135
179	129
180	130
181	123
182	117
183	128
184	111
185	117
186	115
187	155
188	121
189	115
190	107
191	128
192	121
193	113
194	106
195	122
196	123
197	130
198	128
199	111
200	117
201	106
202	123
203	121
204	132
205	136
206	116
207	109
208	116
209	112
210	113
211	120
212	121
213	119
214	110
215	130
216	101
217	111
218	102
219	114
220	104
221	111
222	98
223	121
224	96
225	131
226	121
227	94
228	111
229	100
230	88
231	104
232	83
233	118
234	122
235	96
236	114
237	107
238	97
239	80
240	83
241	98
242	92
243	96
244	101
245	75
246	75
247	92
248	91
249	85
250	93
251	72
252	92
253	88
254	82
255	95
256	85
257	90
258	90
259	100
260	78
261	80
262	83
263	87
264	85
265	79
266	77
267	80
268	63
269	65
270	85
271	59
272	59
273	77
274	81
275	57
276	86
277	57
278	58
279	85
280	75
281	78
282	76
283	55
284	68
285	79
286	72
287	77
288	72
289	75
290	67
291	61
292	63
293	59
294	58
295	58
296	67
297	60
298	60
299	48
300	63
301	73
302	63
303	50
304	67
305	49
306	50
307	53
308	48
309	50
310	46
311	44
312	58
313	44
314	46
315	49
316	51
317	55
318	61
319	50
320	50
321	43
322	44
323	39
324	45
325	43
326	52
327	42
328	57
329	48
330	45
331	51
332	37
333	46
334	34
335	35
336	46
337	47
338	25
339	39
340	28
341	29
342	42
343	52
344	28
345	38
346	37
347	23
348	44
349	36
350	34
351	22
352	26
353	25
354	32
355	45
356	23
357	25
358	37
359	27
360	36
361	25
362	24
363	33
364	25
365	28
366	42
367	35
368	32
369	37
370	29
371	31
372	36
373	24
374	18
375	12
376	29
377	25
378	21
379	24
380	24
381	30
382	17
383	18
384	20
385	22
386	29
387	21
388	25
389	19
390	24
391	23
392	14
393	26
394	13
395	26
396	25
397	23
398	17
399	17
400	19
401	20
402	11
403	17
404	11
405	13
406	17
407	18
408	19
409	19
410	21
411	15
412	21
413	15
414	18
415	18
416	15
417	16
418	17
419	11
420	15
421	9
422	24
423	14
424	11
425	24
426	16
427	7
428	13
429	19
430	15
431	16
432	16
433	14
434	11
435	12
436	12
437	13
438	15
439	7
440	17
441	14
442	15
443	11
444	12
445	12
446	16
447	14
448	13
449	12
450	16
451	13
452	12
453	5
454	12
455	15
456	11
457	10
458	11
459	8
460	8
461	7
462	12
463	15
464	8
465	10
466	8
467	8
468	6
469	7
470	6
471	14
472	6
473	6
474	7
475	5
476	1
477	15
478	8
479	3
480	5
481	7
482	5
483	4
484	4
485	2
486	7
487	5
488	3
489	8
490	3
491	7
492	6
493	6
494	11
495	7
496	5
497	11
498	2
499	7
500	6
501	7
502	9
503	4
504	4
505	8
506	3
507	5
508	4
509	5
510	5
511	6
512	6
513	2
514	7
515	8
516	5
517	5
518	4
519	1
520	6
521	7
522	5
523	3
524	3
525	6
526	7
527	3
528	8
529	4
530	4
531	2
532	7
533	2
534	3
535	4
536	4
537	4
538	5
539	3
540	4
541	2
542	6
543	2
544	5
545	2
546	4
547	2
548	2
549	5
550	8
551	2
552	1
553	2
554	2
555	6
556	3
557	4
558	2
560	2
561	1
563	3
564	2
565	5
566	1
567	3
568	1
569	2
570	2
571	6
572	2
573	5
575	2
576	4
577	3
578	1
579	3
580	2
582	1
583	1
584	2
585	1
586	1
590	1
591	1
592	4
593	1
594	1
596	3
597	1
598	1
599	1
600	1
603	1
607	1
608	1
609	1
